frame,timestamp,otherActorId,otherActorType,impulseMagnitude,egoX,egoY,egoYawDeg
4783,1504.35314940289,0,static.pole,138.521556446927,-51.3153686523438,121.261795043945,167.685745239258
4784,1504.38079730049,0,static.pole,136.319079999206,-51.3186798095703,121.259590148926,167.51448059082
4785,1504.40478900075,0,static.pole,121.255967037411,-51.3211669921875,121.257949829102,167.386978149414
4786,1504.42685220391,0,static.pole,111.209608463074,-51.3233299255371,121.256523132324,167.275741577148
4787,1504.45134880394,0,static.pole,116.976301691822,-51.3253021240234,121.255249023438,167.174453735352
4788,1504.47105070204,0,static.pole,163.746740932464,-51.3274879455566,121.253845214844,167.064239501953
4789,1504.49134810269,0,static.pole,88.7511003162072,-51.3295783996582,121.252494812012,166.963104248047
4790,1504.51391300187,0,static.pole,124.064147003453,-51.33154296875,121.251266479492,166.871032714844
4791,1504.53350260109,0,static.pole,127.880544954475,-51.33349609375,121.25008392334,166.777481079102
4792,1504.55410810187,0,static.pole,98.6289235643461,-51.3351936340332,121.249000549316,166.694381713867
4793,1504.57315470278,0,static.pole,122.819179166802,-51.3369026184082,121.247848510742,166.609130859375
4794,1504.59497370198,0,static.pole,103.34795120164,-51.3385734558105,121.246742248535,166.524505615234
4795,1504.61593380198,0,static.pole,102.415248231422,-51.3404922485352,121.245414733887,166.426559448242
4796,1504.63661660254,0,static.pole,93.0183712423393,-51.3424491882324,121.244293212891,166.337783813477
4797,1504.65702040121,0,static.pole,93.9659361790513,-51.3442459106445,121.243125915527,166.248764038086
4798,1504.67681730166,0,static.pole,129.267221137954,-51.3460083007812,121.241966247559,166.160568237305
4799,1504.69820990041,0,static.pole,99.6908336777059,-51.3478317260742,121.240814208984,166.068069458008
4800,1504.71883130074,0,static.pole,98.3328713483073,-51.3497467041016,121.239524841309,165.970886230469
4801,1504.73870470375,0,static.pole,128.209842612217,-51.3515281677246,121.238456726074,165.885635375977
4802,1504.75763800368,0,static.pole,122.062839071047,-51.3532371520996,121.23738861084,165.797332763672
4803,1504.77702750266,0,static.pole,137.557964987428,-51.3553161621094,121.236061096191,165.692291259766
4804,1504.79772560298,0,static.pole,87.0126815847968,-51.357292175293,121.234832763672,165.591064453125
4805,1504.81949070096,0,static.pole,97.0482719342291,-51.3594779968262,121.233642578125,165.493179321289
4806,1504.83850760385,0,static.pole,121.144231791876,-51.3615074157715,121.232406616211,165.394134521484
4807,1504.85850940272,0,static.pole,98.1670624705752,-51.3632659912109,121.231346130371,165.306884765625
4808,1504.87937460095,0,static.pole,99.0890472831806,-51.3650817871094,121.230186462402,165.216354370117
4809,1504.89946390316,0,static.pole,89.4696374126925,-51.3669891357422,121.229148864746,165.128509521484
4810,1504.91994120181,0,static.pole,102.492529774881,-51.3687477111816,121.228118896484,165.044921875
4811,1504.94002500176,0,static.pole,92.2117521015011,-51.3705940246582,121.227035522461,164.95556640625
4812,1504.96337270364,0,static.pole,105.19869323741,-51.372371673584,121.225975036621,164.868469238281
4813,1504.9828707017,0,static.pole,123.840258681744,-51.3744850158691,121.224700927734,164.763900756836
4814,1505.00278270245,0,static.pole,132.504031861445,-51.376277923584,121.223609924316,164.674453735352
4815,1505.02413430065,0,static.pole,99.078926222431,-51.3781280517578,121.222496032715,164.582138061523
4816,1505.04597610235,0,static.pole,100.44176626026,-51.3801116943359,121.221244812012,164.484939575195
4817,1505.06867360324,0,static.pole,105.484778687742,-51.3821487426758,121.220024108887,164.384887695312
4818,1505.0882185027,0,static.pole,125.695159116407,-51.3842010498047,121.218788146973,164.281845092773
4819,1505.10906570032,0,static.pole,94.7041853975614,-51.3860969543457,121.217674255371,164.185134887695
4820,1505.1295614019,0,static.pole,65.3222061742069,-51.3882293701172,121.216575622559,164.089172363281
4821,1505.15143560246,0,static.pole,104.09326987275,-51.3900833129883,121.215469360352,163.99919128418
4822,1505.17276110128,0,static.pole,88.5703371187275,-51.3921432495117,121.214263916016,163.897079467773
4823,1505.19469610229,0,static.pole,98.246230221738,-51.3943252563477,121.213226318359,163.801254272461
4824,1505.21416130289,0,static.pole,125.287427246611,-51.3963851928711,121.212097167969,163.702453613281
4825,1505.23629700392,0,static.pole,105.043920868809,-51.3982467651367,121.211082458496,163.611877441406
4826,1505.25739510357,0,static.pole,99.3142923651539,-51.4002914428711,121.209869384766,163.510940551758
4827,1505.27857690305,0,static.pole,94.2581132570817,-51.4021873474121,121.208808898926,163.419006347656
4828,1505.30179270357,0,static.pole,106.046793629027,-51.4041137695312,121.207710266113,163.324493408203
4829,1505.32264380157,0,static.pole,83.3800575671257,-51.4062919616699,121.206504821777,163.217407226562
4830,1505.34294120222,0,static.pole,98.4244140396874,-51.4083862304688,121.205513000488,163.127044677734
4831,1505.36279070377,0,static.pole,126.87554519786,-51.4103355407715,121.204467773438,163.031982421875
4832,1505.38397780061,0,static.pole,100.487828128946,-51.4122848510742,121.203422546387,162.9345703125
4833,1505.40572320297,0,static.pole,96.403956179535,-51.4144515991211,121.202392578125,162.837951660156
4834,1505.42610920221,0,static.pole,91.5147555180558,-51.4164886474609,121.201293945312,162.740249633789
4835,1505.4478752017,0,static.pole,96.777928879018,-51.4183616638184,121.200271606445,162.650482177734
4836,1505.47041720152,0,static.pole,101.520077071756,-51.4203491210938,121.199195861816,162.554718017578
4837,1505.49160200357,0,static.pole,95.8112568200939,-51.4224090576172,121.198066711426,162.454406738281
4838,1505.51170020178,0,static.pole,92.8728475475401,-51.4243202209473,121.196998596191,162.362213134766
4839,1505.53593000397,0,static.pole,108.659939301842,-51.4261474609375,121.195991516113,162.272903442383
4840,1505.55863580108,0,static.pole,97.3806293883636,-51.4284515380859,121.194755554199,162.158660888672
4841,1505.5781099014,0,static.pole,127.261606447203,-51.4306907653809,121.193672180176,162.0576171875
4842,1505.6003793031,0,static.pole,107.762684084822,-51.4325981140137,121.19263458252,161.964324951172
4843,1505.62006930262,0,static.pole,133.174529317282,-51.4347152709961,121.19149017334,161.861099243164
4844,1505.64295120165,0,static.pole,100.667079834081,-51.4365310668945,121.190498352051,161.772644042969
4845,1505.66377750039,0,static.pole,97.819119686991,-51.4388122558594,121.189437866211,161.673553466797
4846,1505.68387930095,0,static.pole,102.697212113388,-51.4407539367676,121.188446044922,161.58381652832
4847,1505.70510890335,0,static.pole,93.5448178204486,-51.4426155090332,121.187507629395,161.497299194336
4848,1505.72641210258,0,static.pole,94.2738109688259,-51.4445495605469,121.186508178711,161.405548095703
4849,1505.74496790394,0,static.pole,119.088815404169,-51.4464912414551,121.185493469238,161.31233215332
4850,1505.76673410088,0,static.pole,102.365935916754,-51.4482498168945,121.184585571289,161.227752685547
4851,1505.78666730225,0,static.pole,127.448748816085,-51.4502563476562,121.183540344238,161.133026123047
4852,1505.80738870054,0,static.pole,98.8546948267969,-51.4521827697754,121.18253326416,161.040237426758
4853,1505.82851360366,0,static.pole,100.251476492379,-51.4541358947754,121.18147277832,160.945510864258
4854,1505.84986660257,0,static.pole,97.3657270276696,-51.4562034606934,121.180625915527,160.857604980469
4855,1505.8709856011,0,static.pole,93.3866763603771,-51.4581680297852,121.179618835449,160.765274047852
4856,1505.89100880176,0,static.pole,90.3397307633446,-51.4601211547852,121.178619384766,160.672454833984
4857,1505.9110596031,0,static.pole,98.3286353358971,-51.4620094299316,121.177780151367,160.586090087891
4858,1505.93254160136,0,static.pole,94.4277147725004,-51.4638671875,121.17684173584,160.497039794922
4859,1505.95345370099,0,static.pole,90.423868732487,-51.4658966064453,121.175849914551,160.398315429688
4860,1505.97650920227,0,static.pole,103.39154915337,-51.4679489135742,121.174964904785,160.30729675293
4861,1505.99583750218,0,static.pole,119.528919108479,-51.4701385498047,121.173881530762,160.201019287109
4862,1506.01628950238,0,static.pole,88.2250221427369,-51.4721069335938,121.172874450684,160.106262207031
4863,1506.03724740073,0,static.pole,106.629111911055,-51.4742965698242,121.17195892334,160.014297485352
4864,1506.05789600313,0,static.pole,86.7328783922511,-51.4762763977051,121.170974731445,159.918762207031
4865,1506.07913630083,0,static.pole,97.1064065451524,-51.4783592224121,121.170150756836,159.829666137695
4866,1506.0999645032,0,static.pole,98.2852204026847,-51.4803123474121,121.169212341309,159.73844909668
4867,1506.12047270313,0,static.pole,90.9109404949784,-51.4822387695312,121.168304443359,159.648101806641
4868,1506.14171450213,0,static.pole,94.3725124044424,-51.4841232299805,121.16739654541,159.559234619141
4869,1506.16348830238,0,static.pole,98.2356053975368,-51.4860877990723,121.166442871094,159.465805053711
4870,1506.18851060048,0,static.pole,108.762323114053,-51.4881172180176,121.165458679199,159.36962890625
4871,1506.21404040232,0,static.pole,109.498626103199,-51.4904823303223,121.164283752441,159.257019042969
4872,1506.42384639755,0,static.pole,123.592363819275,-51.4928779602051,121.163093566895,159.142608642578
4873,1506.46641479805,0,static.pole,120.019596892234,-51.5026512145996,121.158149719238,158.679275512695
4874,1506.48937159777,0,static.pole,97.4469600310234,-51.5070266723633,121.156021118164,158.469772338867
4875,1506.51284309849,0,static.pole,105.749894256645,-51.5096817016602,121.155075073242,158.358276367188
4876,1506.53853179887,0,static.pole,108.81649675654,-51.5121040344238,121.154014587402,158.242736816406
4877,1506.56177379936,0,static.pole,110.504380763989,-51.5147857666016,121.152801513672,158.113891601562
4878,1506.58192809671,0,static.pole,90.2818047335071,-51.5174789428711,121.151870727539,157.999420166016
4879,1506.61091629788,0,static.pole,139.588877201917,-51.5195922851562,121.151054382324,157.905136108398
4880,1506.63402310014,0,static.pole,105.780439177539,-51.5227661132812,121.149673461914,157.759063720703
4881,1506.65689329803,0,static.pole,110.97666396896,-51.5254287719727,121.148704528809,157.643524169922
4882,1506.85658480227,0,static.pole,138.673146151402,-51.5278663635254,121.147666931152,157.531372070312
4883,1506.90912200138,0,static.pole,115.53262492662,-51.5379447937012,121.143104553223,157.072998046875
4884,1506.93933390081,0,static.pole,103.09733210188,-51.5433807373047,121.140983581543,156.832656860352
4885,1506.96566510201,0,static.pole,120.366658538939,-51.5463714599609,121.139739990234,156.6923828125
4886,1506.99010060355,0,static.pole,116.845830726649,-51.5491676330566,121.138648986816,156.559875488281
4887,1507.16292920336,0,static.pole,144.476261176289,-51.5518798828125,121.137573242188,156.432327270508
4888,1507.19827610254,0,static.pole,127.567561070171,-51.5632362365723,121.132751464844,155.912536621094
4889,1507.29769130051,0,static.pole,143.250045587151,-51.567195892334,121.131187438965,155.727981567383
4890,1507.34419440106,0,static.pole,134.949657864554,-51.5784492492676,121.126655578613,155.214477539062
4891,1507.36624470353,0,static.pole,118.098180179456,-51.5837211608887,121.124649047852,154.97282409668
4892,1507.38946560398,0,static.pole,102.317219788695,-51.5862579345703,121.123725891113,154.855529785156
4893,1507.41091630235,0,static.pole,107.467902409766,-51.5887680053711,121.122840881348,154.740219116211
4894,1507.43892190233,0,static.pole,133.345375367023,-51.5910987854004,121.121978759766,154.634307861328
4895,1507.56876770034,0,static.pole,147.194775043302,-51.5942420959473,121.120742797852,154.49462890625
4896,1507.60234570131,0,static.pole,125.538632491736,-51.6055297851562,121.116333007812,153.982559204102
4897,1507.625828702,0,static.pole,113.320837211118,-51.6093292236328,121.114990234375,153.807220458984
4898,1507.64766500145,0,static.pole,106.024183459851,-51.6119918823242,121.114105224609,153.685089111328
4899,1507.66783400252,0,static.pole,100.881552286252,-51.6144371032715,121.11328125,153.574127197266
4900,1507.68720140308,0,static.pole,131.683392566172,-51.6166305541992,121.11255645752,153.475662231445
4901,1507.70853260159,0,static.pole,88.5029775348928,-51.6188011169434,121.111785888672,153.38215637207
4902,1507.72765470296,0,static.pole,132.67192941383,-51.6210136413574,121.111015319824,153.286682128906
4903,1507.74790840223,0,static.pole,127.983166964788,-51.6230888366699,121.110298156738,153.196182250977
4904,1507.76863930374,0,static.pole,95.3378331110787,-51.6254234313965,121.109527587891,153.089996337891
4905,1507.78878830373,0,static.pole,90.4059865442165,-51.6275825500488,121.108833312988,152.992935180664
4906,1507.80738590285,0,static.pole,121.764228428662,-51.6296119689941,121.10816192627,152.901885986328
4907,1507.82901640236,0,static.pole,97.5636440497579,-51.6315650939941,121.107467651367,152.815948486328
4908,1507.84908690304,0,static.pole,93.2526668840316,-51.6337699890137,121.106658935547,152.718536376953
4909,1507.87154130265,0,static.pole,97.9049083371843,-51.6357574462891,121.105979919434,152.629257202148
4910,1507.89062110335,0,static.pole,120.884160835489,-51.638011932373,121.10523223877,152.527267456055
4911,1507.91283310205,0,static.pole,105.565364566676,-51.6399879455566,121.104530334473,152.438415527344
4912,1507.93369380385,0,static.pole,89.8824864720934,-51.6422843933105,121.103706359863,152.334075927734
4913,1507.95409200341,0,static.pole,109.192413399651,-51.6445121765137,121.10311126709,152.240707397461
4914,1507.97379530221,0,static.pole,128.072202022405,-51.6466484069824,121.102447509766,152.144866943359
4915,1507.99541730061,0,static.pole,107.187154086378,-51.6486625671387,121.10181427002,152.056381225586
4916,1508.01416380331,0,static.pole,117.483720488533,-51.6509857177734,121.101036071777,151.954086303711
4917,1508.03404470161,0,static.pole,134.974524597946,-51.6530342102051,121.10034942627,151.862670898438
4918,1508.05680050328,0,static.pole,105.406185087364,-51.6552581787109,121.099578857422,151.764724731445
4919,1508.07571900263,0,static.pole,122.406954852103,-51.6576080322266,121.098754882812,151.657821655273
