0.1,1.1489066,0.0346307,0.0372561998665333,1.5909466
1.099795,0.2256695,0.1150924,0.0381409004330635,0.2315554
0.2328496,0.2260338,0.0917607,0,0.2313574
0.2288542,0.1824396,0.1166938,0,0.1851666
0.1865498,0.2403659,0.1440582,0.0659891963005066,0.2485731
0.2474487,0.1503869,0.1272545,0,0.1515961
0.1514933,0.0843486,0.0441421,0,0.0851938
0.1839143,0.3928621,0.1435193,0.0427680984139442,0.39391
0.2966008,0.1343283,0.0830761,0.0532368011772633,0.1371099
0.1360172,0.2032613,0.0233537,0.0370464995503426,0.2047501
0.2073064,0.2382782,0.066745,0.0370464995503426,0.8897882
0.8878931,0.3558294,0.0519117,0,0.8703818
0.8693301,0.2752966,0.1903706,0.0460058003664017,0.2764613
0.2776981,0.3002143,0.0227579,0,0.3054072
0.3077282,0.3698333,0.1420944,0.0482177995145321,0.3745657
0.3717064,0.9745926,0.1014199,0,0.9766113
0.9768937,1.3845929,0.2433374,0.0586173012852669,1.3867012
1.3863103,0.1465719,0.0810885,0.0270066000521183,0.1482382
0.1482249,0.6309473,0.208524,0,0.6326908
0.633053,0.218891,0.1274122,0.0644676983356476,0.2212517
0.221122,0.1231654,0.0803562,0.0241120010614395,0.4412997
0.4461261,0.2935837,0.1303054,0.0475867986679077,0.3002846
0.2961972,0.3244057,0.1426213,0.0716060996055603,0.3270291
0.3261292,0.3036997,0.171737,0.0675576031208038,0.3054658
0.3095306,0.2476487,0.1847994,0.0737269967794418,0.2533882
0.2493145,0.5048731,0.2931365,0.0395148992538452,0.5065387
0.506609,0.3355746,0.1532452,0.0603646002709866,0.3373235
0.3389473,0.1939122,0.1413317,0.0526236966252327,0.1972361
0.1954857,0.1338319,0.086683,0.0322153009474277,0.1354901
0.1354782,0.2221153,0.0853959,0.0304826982319355,0.2237039
0.2238033,0.217927,0.1599812,0.0371704027056694,0.6230311
0.6245895,0.255814,0.1827713,0.061150100082159,0.2591201
0.2584064,0.3013669,0.2367127,0.0347450971603394,0.303913
0.3029845,0.463972,0.3769173,0.0634969025850296,0.4655776
0.4662635,0.3006457,0.2359729,0.0395672023296356,0.3029823
0.3030335,0.3831749,0.3120987,0.0509585030376911,0.3855171
0.3872362,0.2171183,0.0807686,0.0245505012571812,0.2211239
0.2233552,0.2221582,0.1618868,0.0608871020376682,0.2303183
0.2258761,0.1236779,0.0746693,0.029200803488493,0.1255173
0.1259588,0.3174759,0.2685322,0.0542297028005123,0.3197027
0.3191743,0.1252845,0.0828056,0.0266207009553909,0.3814151
0.381395,0.1847012,0.1381369,0.0318700969219208,0.1863953
0.1895079,0.0909265,0.0518918,0.0278901010751724,0.0956729
2.799966,2.9421967,0.0415951,0.0608865991234779,3.1996591
0.5326579,0.1490254,0.0892896,0.0264164991676807,0.1905417
0.1526178,0.3769698,0.0368424,0,0.3804011
0.3788929,0.0804729,0.0249446,0.0270661003887653,0.0824775
0.6252217,0.7546441,0.0235636,0.0571781992912292,0.7576019
0.2165508,0.1425091,0.0546879,0.0295392982661724,0.1452184
0.144761,0.3973273,0.0658444,0.057913102209568,0.3993578
2.8240332,0.6771363,0.0456368,0,1.0439364
1.0446991,0.1917999,0.0974983,0.0413009002804756,0.1957274
0.1936512,0.0666482,0.0281296,0.0241196006536484,0.0683721
0.7820673,0.8479944,0.0836268,0.0237016007304192,0.8514362
0.1370449,0.0728962,0.0322115,0.0514299981296062,0.0740291
0.3817445,0.4203996,0.0402111,0,0.4222084
0.1168267,0.0725321,0.0342646,0.0332749001681805,0.0766653
0.2402117,0.2659674,0.0734534,0.0256537981331348,0.2694703
0.1080623,0.0804009,0.0358258,0.0685466974973679,0.0834968
0.1007918,0.0713784,0.0291603,0.0253726989030838,0.0738934
0.1042182,0.1113011,0.0369788,0.0218218974769115,0.2903954
0.246506,0.0549247,0.0242869,0.01970000192523,0.0597033
0.1115446,0.1018137,0.0262859,0.0414065979421139,0.1042696
0.1088595,0.111309,0.0268041,0.0233490988612175,0.1131554
0.1102986,0.1027186,0.0256812,0.0211497992277145,0.1045861
0.1101121,0.1033689,0.0180916,0.0204525999724865,0.1048326
0.1084246,0.1089455,0.0240977,0.0215246006846428,0.1107964
0.1092796,0.2116742,0.0475423,0.0215744003653526,0.2135724
0.1548949,0.078659,0.0522991,0.0436416007578373,0.0856683
0.1104555,0.1289363,0.0238181,0.053192500025034,0.140305
0.1239583,0.1539292,0.0966633,0.0263952016830444,0.4633791
0.4507179,0.0830964,0.0588768,0.0235543996095657,0.0859098
0.100068,0.0817375,0.0306312,0.0281246975064278,0.0832126
0.1094127,0.0916599,0.0232081,0.0253321975469589,0.0942622
0.10936,0.1064245,0.0281157,0.0225032977759838,0.1089314
0.1100229,0.0992032,0.0209903,0.022121399641037,0.102634
0.1094122,0.1078273,0.0204851,0.0224324986338615,0.1099442
0.1080024,0.1149547,0.0302729,0.0252403020858765,0.1168531
