tick,actorId,blueprint,intent,distanceToEgo,originalTargetVx,originalTargetVy,appliedTargetVx,appliedTargetVy,actualVx,actualVy,clampActive,newCollisionEvent,recoveryState,recoveryTicks,recoveryActivationCount,recoveryTimeoutCount
3,197,vehicle.carlamotors.carlacola,slow_through,71.0301865485697,-0.0157078599138974,-2.49995065214034,-0.0157078599138974,-2.49995065214034,-0.00468857865780592,-2.49925065040588,0,0,normal,0,0,0
3,198,vehicle.bh.crossbike,roadside_edge,77.6824205325039,-0.0188494318966768,-2.99994078256841,-0.0188494318966768,-2.99994078256841,-0.0184736959636211,-2.94068741798401,0,0,normal,0,0,0
3,199,vehicle.audi.tt,turn_right,68.3433321205127,-0.0251325758622358,-3.99992104342455,-0.0251325758622358,-3.99992104342455,-0.0250676460564137,-3.98967695236206,0,0,normal,0,0,0
3,200,vehicle.mitsubishi.fusorosa,straight_through,99.0090608190012,-4.99948794685753,0.0715560565314597,-4.99948794685753,0.0715560565314597,-4.45553874969482,-0.132827281951904,0,0,normal,0,0,0
3,201,vehicle.vespa.zx125,informal_merge,112.156161033239,-3.49964156280027,0.0500892395720218,-3.49964156280027,0.0500892395720218,-3.30509066581726,0.0473058223724365,0,0,normal,0,0,0
3,202,vehicle.nissan.micra,turn_right,78.10268000258,-3.99959035748602,0.0572448452251677,-3.99959035748602,0.0572448452251677,-3.98742485046387,0.0719099193811417,0,0,normal,0,0,0
3,203,vehicle.yamaha.yzf,following_ego_lane,19.4877624086928,5.49858435127484,-0.124780334650297,5.49858435127484,-0.124780334650297,5.11147499084473,-0.116008564829826,0,0,normal,0,0,0
4,194,vehicle.tesla.model3,straight_through,60.2640102414823,0.0314157198277953,4.99990130428069,0.0314157198277953,4.99990130428069,0.0315033011138439,4.997398853302,0,0,normal,0,0,0
4,195,vehicle.harley-davidson.low_rider,turn_left,69.0360202290578,0.0251325758622363,3.99992104342455,0.0251325758622363,3.99992104342455,0.0249856077134609,3.97579789161682,0,0,normal,0,0,0
4,196,vehicle.diamondback.century,roadside_edge,58.6749954877205,0.0188494318966772,2.99994078256841,0.0188494318966772,2.99994078256841,0.0183218754827976,2.9173059463501,0,0,normal,0,0,0
4,197,vehicle.carlamotors.carlacola,slow_through,70.9334282392128,-0.0157078599138974,-2.49995065214034,-0.0157078599138974,-2.49995065214034,-0.0129440650343895,-2.49962711334229,0,0,normal,0,0,0
4,198,vehicle.bh.crossbike,roadside_edge,77.5201440491643,-0.0188494318966768,-2.99994078256841,-0.0188494318966768,-2.99994078256841,-0.0186187159270048,-2.96374249458313,0,0,normal,0,0,0
4,199,vehicle.audi.tt,turn_right,68.2366740192992,-0.0251325758622358,-3.99992104342455,-0.0251325758622358,-3.99992104342455,-0.0251032151281834,-3.99533104896545,0,0,normal,0,0,0
4,200,vehicle.mitsubishi.fusorosa,straight_through,98.4425779972661,-4.99948794685753,0.0715560565314597,-4.99948794685753,0.0715560565314597,-4.5157299041748,-0.248233079910278,0,0,normal,0,0,0
4,201,vehicle.vespa.zx125,informal_merge,111.749440893176,-3.49964156280027,0.0500892395720218,-3.49964156280027,0.0500892395720218,-3.43238210678101,0.0491277873516083,0,0,normal,0,0,0
4,202,vehicle.nissan.micra,turn_right,77.6286644576728,-3.99959035748602,0.0572448452251677,-3.99959035748602,0.0572448452251677,-3.99457216262817,0.0699910372495651,0,0,normal,0,0,0
4,203,vehicle.yamaha.yzf,following_ego_lane,20.122885945508,5.49858435127484,-0.124780334650297,5.49858435127484,-0.124780334650297,5.37186193466187,-0.121913306415081,0,0,normal,0,0,0
5,194,vehicle.tesla.model3,straight_through,60.1127443792869,0.0314157198277953,4.99990130428069,0.0314157198277953,4.99990130428069,0.0314979813992977,4.99825477600098,0,0,normal,0,0,0
5,195,vehicle.harley-davidson.low_rider,turn_left,68.8624864673266,0.0251325758622363,3.99992104342455,0.0251325758622363,3.99992104342455,0.0250643771141768,3.98835015296936,0,0,normal,0,0,0
5,196,vehicle.diamondback.century,roadside_edge,58.5966862590489,0.0188494318966772,2.99994078256841,0.0188494318966772,2.99994078256841,0.0186239443719387,2.96548080444336,0,0,normal,0,0,0
5,197,vehicle.carlamotors.carlacola,slow_through,70.8683562773698,-0.0157078599138974,-2.49995065214034,-0.0157078599138974,-2.49995065214034,-0.0155028002336621,-2.49976563453674,0,0,normal,0,0,0
5,198,vehicle.bh.crossbike,roadside_edge,77.4104243105143,-0.0188494318966768,-2.99994078256841,-0.0188494318966768,-2.99994078256841,-0.0187355615198612,-2.98219752311707,0,0,normal,0,0,0
5,199,vehicle.audi.tt,turn_right,68.1520457438072,-0.0251325758622358,-3.99992104342455,-0.0251325758622358,-3.99992104342455,-0.025101700797677,-3.99508118629456,0,0,normal,0,0,0
5,200,vehicle.mitsubishi.fusorosa,straight_through,98.0983840259731,-4.99948794685753,0.0715560565314597,-4.99948794685753,0.0715560565314597,-4.77075386047363,-0.197719439864159,0,0,normal,0,0,0
5,201,vehicle.vespa.zx125,informal_merge,111.505888603168,-3.49964156280027,0.0500892395720218,-3.49964156280027,0.0500892395720218,-3.46483635902405,0.0495923049747944,0,0,normal,0,0,0
5,202,vehicle.nissan.micra,turn_right,77.3486075131649,-3.99959035748602,0.0572448452251677,-3.99959035748602,0.0572448452251677,-3.99625182151794,0.0679706335067749,0,0,normal,0,0,0
5,203,vehicle.yamaha.yzf,following_ego_lane,20.505327111269,5.49858435127484,-0.124780334650297,5.49858435127484,-0.124780334650297,5.44285154342651,-0.123522043228149,0,0,normal,0,0,0
6,194,vehicle.tesla.model3,straight_through,59.3168609614322,0.0314157198277953,4.99990130428069,0.0314157198277953,4.99990130428069,0.0314926765859127,4.99465274810791,0,0,normal,0,0,0
6,195,vehicle.harley-davidson.low_rider,turn_left,68.0261025766494,0.0251325758622363,3.99992104342455,0.0251325758622363,3.99992104342455,0.0249597989022732,3.97181391716003,0,0,normal,0,0,0
6,196,vehicle.diamondback.century,roadside_edge,58.0096532765295,0.0188494318966772,2.99994078256841,0.0188494318966772,2.99994078256841,0.018498757854104,2.94525074958801,0,0,normal,0,0,0
6,197,vehicle.carlamotors.carlacola,slow_through,70.3287899067581,-0.0157078599138974,-2.49995065214034,-0.0157078599138974,-2.49995065214034,-0.0164484363049269,-2.499183177948,0,0,normal,0,0,0
6,198,vehicle.bh.crossbike,roadside_edge,76.7452952092213,-0.0188494318966768,-2.99994078256841,-0.0188494318966768,-2.99994078256841,-0.018413295969367,-2.93109798431396,0,0,normal,0,0,0
6,199,vehicle.audi.tt,turn_right,67.5971437372933,-0.0251325758622358,-3.99992104342455,-0.0251325758622358,-3.99992104342455,-0.0251125972718,-3.99684619903564,0,0,normal,0,0,0
6,200,vehicle.mitsubishi.fusorosa,straight_through,96.5884782910878,-4.99948794685753,0.0715560565314597,-4.99948794685753,0.0715560565314597,-4.71068620681763,-0.927930533885956,0,0,normal,0,0,0
6,201,vehicle.vespa.zx125,informal_merge,110.360475686985,-3.49964156280027,0.0500892395720218,-3.49964156280027,0.0500892395720218,-3.41583347320557,0.0488907992839813,0,0,normal,0,0,0
6,202,vehicle.nissan.micra,turn_right,76.0775174529399,-0.291560256986671,3.98935992567052,-0.291560256986671,3.98935992567052,-3.98936605453491,0.0730154514312744,0,0,normal,0,0,0
6,203,vehicle.yamaha.yzf,following_ego_lane,21.4333656051263,5.49858435127484,-0.124780334650297,5.49858435127484,-0.124780334650297,5.394606590271,-0.12242466956377,0,0,normal,0,0,0
7,194,vehicle.tesla.model3,straight_through,58.9968713440809,0.0314157198277953,4.99990130428069,0.0314157198277953,4.99990130428069,0.0314923413097858,4.99847078323364,0,0,normal,0,0,0
7,195,vehicle.harley-davidson.low_rider,turn_left,67.6999101730685,0.0251325758622363,3.99992104342455,0.0251325758622363,3.99992104342455,0.0250689256936312,3.98915863037109,0,0,normal,0,0,0
7,196,vehicle.diamondback.century,roadside_edge,57.7733154547229,0.0188494318966772,2.99994078256841,0.0188494318966772,2.99994078256841,0.0186827145516872,2.97480058670044,0,0,normal,0,0,0
7,197,vehicle.carlamotors.carlacola,slow_through,70.1047753440096,-0.0157078599138974,-2.49995065214034,-0.0157078599138974,-2.49995065214034,-0.016057962551713,-2.49975180625916,0,0,normal,0,0,0
7,198,vehicle.bh.crossbike,roadside_edge,76.4993784967927,-0.0188494318966768,-2.99994078256841,-0.0188494318966768,-2.99994078256841,-0.0187090784311295,-2.97797989845276,0,0,normal,0,0,0
7,199,vehicle.audi.tt,turn_right,67.3633568605715,-0.0251325758622358,-3.99992104342455,-0.0251325758622358,-3.99992104342455,-0.0250943079590797,-3.99389147758484,0,0,normal,0,0,0
7,200,vehicle.mitsubishi.fusorosa,straight_through,96.1036322566904,-4.99948794685753,0.0715560565314597,-4.99948794685753,0.0715560565314597,-4.85260105133057,-0.487346529960632,0,0,normal,0,0,0
7,201,vehicle.vespa.zx125,informal_merge,109.973043784899,-3.49964156280027,0.0500892395720218,-3.49964156280027,0.0500892395720218,-3.46605372428894,0.0496096275746822,0,0,normal,0,0,0
7,202,vehicle.nissan.micra,turn_right,75.7998520427445,-0.291560256986671,3.98935992567052,-0.291560256986671,3.98935992567052,-0.46144425868988,2.39643049240112,0,0,normal,0,0,0
7,203,vehicle.yamaha.yzf,following_ego_lane,21.6394770013281,5.49858435127484,-0.124780334650297,5.49858435127484,-0.124780334650297,5.45206546783447,-0.123728223145008,0,0,normal,0,0,0
8,194,vehicle.tesla.model3,straight_through,58.4227523143632,0.0314157198277953,4.99990130428069,0.0314157198277953,4.99990130428069,0.0315025635063648,4.99768257141113,0,0,normal,0,0,0
8,195,vehicle.harley-davidson.low_rider,turn_left,67.1049844899347,0.0251325758622363,3.99992104342455,0.0251325758622363,3.99992104342455,0.0250439643859863,3.98508238792419,0,0,normal,0,0,0
8,196,vehicle.diamondback.century,roadside_edge,57.2687086883942,0.0188494318966772,2.99994078256841,0.0188494318966772,2.99994078256841,0.0186663568019867,2.97205471992493,0,0,normal,0,0,0
8,197,vehicle.carlamotors.carlacola,slow_through,69.6133762793997,-0.0157078599138974,-2.49995065214034,-0.0157078599138974,-2.49995065214034,-0.0158460773527622,-2.49958753585815,0,0,normal,0,0,0
8,198,vehicle.bh.crossbike,roadside_edge,75.9689433830497,-0.0188494318966768,-2.99994078256841,-0.0188494318966768,-2.99994078256841,-0.0186600591987371,-2.9703414440155,0,0,normal,0,0,0
8,199,vehicle.audi.tt,turn_right,66.8534956012889,-0.0251325758622358,-3.99992104342455,-0.0251325758622358,-3.99992104342455,-0.0251133795827627,-3.99694490432739,0,0,normal,0,0,0
8,200,vehicle.mitsubishi.fusorosa,straight_through,95.1238490900809,-4.99948794685753,0.0715560565314597,-4.99948794685753,0.0715560565314597,-4.77326822280884,-0.780008733272552,0,0,normal,0,0,0
8,201,vehicle.vespa.zx125,informal_merge,109.171238331371,-3.49964156280027,0.0500892395720218,-3.49964156280027,0.0500892395720218,-3.46042084693909,0.0495290644466877,0,0,normal,0,0,0
8,202,vehicle.nissan.micra,turn_right,75.3393413018556,-0.291560256986671,3.98935992567052,-0.291560256986671,3.98935992567052,-0.357124000787735,1.24777317047119,0,0,normal,0,0,0
8,203,vehicle.yamaha.yzf,following_ego_lane,21.7576070724062,5.49858435127484,-0.124780334650297,5.49858435127484,-0.124780334650297,5.44937610626221,-0.123668484389782,0,0,normal,0,0,0
9,194,vehicle.tesla.model3,straight_through,57.7375717885511,0.0314157198277953,4.99990130428069,0.0314157198277953,4.99990130428069,0.0315267667174339,4.8419451713562,0,0,normal,0,0,0
9,195,vehicle.harley-davidson.low_rider,turn_left,66.465729839135,0.0251325758622363,3.99992104342455,0.0251325758622363,3.99992104342455,0.0250415243208408,3.98471188545227,0,0,normal,0,0,0
9,196,vehicle.diamondback.century,roadside_edge,56.6357590394496,0.0188494318966772,2.99994078256841,0.0188494318966772,2.99994078256841,0.00391369080170989,4.79129791259766,0,0,normal,0,0,0
9,197,vehicle.carlamotors.carlacola,slow_through,69.0313934454211,-0.0157078599138974,-2.49995065214034,-0.0157078599138974,-2.49995065214034,-0.0208440944552422,-2.49958634376526,0,0,normal,0,0,0
9,198,vehicle.bh.crossbike,roadside_edge,75.3495792691765,-0.0188494318966768,-2.99994078256841,-0.0188494318966768,-2.99994078256841,-0.0186367835849524,-2.96669507026672,0,0,normal,0,0,0
9,199,vehicle.audi.tt,turn_right,66.2553861792025,-0.0251325758622358,-3.99992104342455,-0.0251325758622358,-3.99992104342455,-0.0251169875264168,-3.99753570556641,0,0,normal,0,0,0
9,200,vehicle.mitsubishi.fusorosa,straight_through,94.0712269792768,-4.99948794685753,0.0715560565314597,-4.99948794685753,0.0715560565314597,-4.73990774154663,-0.883799970149994,0,0,normal,0,0,0
9,201,vehicle.vespa.zx125,informal_merge,108.241084099302,-3.49964156280027,0.0500892395720218,-3.49964156280027,0.0500892395720218,-3.45547413825989,0.0494581535458565,0,0,normal,0,0,0
9,202,vehicle.nissan.micra,turn_right,74.7845188759125,-0.291560256986671,3.98935992567052,-0.291560256986671,3.98935992567052,-0.374918609857559,0.932384788990021,0,0,normal,0,0,0
9,203,vehicle.yamaha.yzf,following_ego_lane,21.9351586859489,5.49858435127484,-0.124780334650297,5.49858435127484,-0.124780334650297,5.44322490692139,-0.123529657721519,0,0,normal,0,0,0
10,194,vehicle.tesla.model3,straight_through,57.2071464956328,0.0314157198277953,4.99990130428069,0.0314157198277953,4.99990130428069,0.0307715330272913,4.87099742889404,0,0,normal,0,0,0
10,195,vehicle.harley-davidson.low_rider,turn_left,65.9396669122017,0.0251325758622363,3.99992104342455,0.0251325758622363,3.99992104342455,0.0250512566417456,3.98626971244812,0,0,normal,0,0,0
10,196,vehicle.diamondback.century,roadside_edge,56.1198904322367,0.0188494318966772,2.99994078256841,0.0188494318966772,2.99994078256841,0.0161561910063028,4.87151956558228,0,0,normal,0,0,0
10,197,vehicle.carlamotors.carlacola,slow_through,68.5798877035475,-0.0157078599138974,-2.49995065214034,-0.0157078599138974,-2.49995065214034,-0.0172602403908968,-2.49962711334229,0,0,normal,0,0,0
10,198,vehicle.bh.crossbike,roadside_edge,74.8631500772458,-0.0188494318966768,-2.99994078256841,-0.0188494318966768,-2.99994078256841,-0.0187104325741529,-2.97835421562195,0,0,normal,0,0,0
10,199,vehicle.audi.tt,turn_right,65.7912461866123,-0.0251325758622358,-3.99992104342455,-0.0251325758622358,-3.99992104342455,-0.0251358412206173,-4.00051593780518,0,0,normal,0,0,0
10,200,vehicle.mitsubishi.fusorosa,straight_through,93.2151106019345,-4.99948794685753,0.0715560565314597,-4.99948794685753,0.0715560565314597,-4.7621693611145,-0.847751498222351,0,0,normal,0,0,0
10,201,vehicle.vespa.zx125,informal_merge,107.571373066768,-3.49964156280027,0.0500892395720218,-3.49964156280027,0.0500892395720218,-3.46437501907349,0.0495856329798698,0,0,normal,0,0,0
10,202,vehicle.nissan.micra,turn_right,74.3566517459466,-0.291560256986671,3.98935992567052,-0.291560256986671,3.98935992567052,-0.387109667062759,1.20656609535217,0,0,normal,0,0,0
10,203,vehicle.yamaha.yzf,following_ego_lane,22.0960461223017,5.49858435127484,-0.124780334650297,5.49858435127484,-0.124780334650297,5.44711112976074,-0.123618327081203,0,0,normal,0,0,0
11,194,vehicle.tesla.model3,straight_through,56.6029348243341,0.0314157198277953,4.99990130428069,0.0314157198277953,4.99990130428069,0.0296797547489405,4.87136936187744,0,0,normal,0,0,0
11,195,vehicle.harley-davidson.low_rider,turn_left,65.3246653216872,0.0251325758622363,3.99992104342455,0.0251325758622363,3.99992104342455,0.022848267108202,3.76776814460754,0,0,normal,0,0,0
11,196,vehicle.diamondback.century,roadside_edge,55.5081807870959,0.0188494318966772,2.99994078256841,0.0188494318966772,2.99994078256841,0.00870551448315382,4.87674617767334,0,0,normal,0,0,0
11,197,vehicle.carlamotors.carlacola,slow_through,68.0803332935201,-0.0157078599138974,-2.49995065214034,-0.0157078599138974,-2.49995065214034,-0.0127115268260241,-2.49953937530518,0,0,normal,0,0,0
11,198,vehicle.bh.crossbike,roadside_edge,74.3184095280419,-0.0188494318966768,-2.99994078256841,-0.0188494318966768,-2.99994078256841,-0.0185792203992605,-2.95760607719421,0,0,normal,0,0,0
11,199,vehicle.audi.tt,turn_right,65.2753951151676,-0.0251325758622358,-3.99992104342455,-0.0251325758622358,-3.99992104342455,-0.0250776950269938,-3.9912736415863,0,0,normal,0,0,0
11,200,vehicle.mitsubishi.fusorosa,straight_through,92.1915087135808,-4.99948794685753,0.0715560565314597,-4.99948794685753,0.0715560565314597,-4.75012350082397,-0.937714695930481,0,0,normal,0,0,0
11,201,vehicle.vespa.zx125,informal_merge,106.712664192098,-3.49964156280027,0.0500892395720218,-3.49964156280027,0.0500892395720218,-3.45575547218323,0.0494622550904751,0,0,normal,0,0,0
11,202,vehicle.nissan.micra,turn_right,73.8858639021993,-0.291560256986671,3.98935992567052,-0.291560256986671,3.98935992567052,-0.423780918121338,0.91119658946991,0,0,normal,0,0,0
11,203,vehicle.yamaha.yzf,following_ego_lane,22.2799761773069,5.49858435127484,-0.124780334650297,5.49858435127484,-0.124780334650297,5.44367647171021,-0.123540654778481,0,0,normal,0,0,0
12,194,vehicle.tesla.model3,straight_through,56.0285229062542,0.0314157198277953,4.99990130428069,0.0314157198277953,4.99990130428069,0.0284916386008263,4.87278604507446,0,0,normal,0,0,0
12,195,vehicle.harley-davidson.low_rider,turn_left,64.7166215333416,0.0251325758622363,3.99992104342455,0.0251325758622363,3.99992104342455,0.0256914887577295,3.93745541572571,0,0,normal,0,0,0
12,196,vehicle.diamondback.century,roadside_edge,54.9770357205066,0.0188494318966772,2.99994078256841,0.0188494318966772,2.99994078256841,0.00104025297332555,4.87825775146484,0,0,normal,0,0,0
12,197,vehicle.carlamotors.carlacola,slow_through,67.664321889379,-0.0157078599138974,-2.49995065214034,-0.0157078599138974,-2.49995065214034,-0.0147241484373808,-2.49964618682861,0,0,normal,0,0,0
12,198,vehicle.bh.crossbike,roadside_edge,73.8799538924482,-0.0188494318966768,-2.99994078256841,-0.0188494318966768,-2.99994078256841,-0.018654428422451,-2.96951770782471,0,0,normal,0,0,0
12,199,vehicle.audi.tt,turn_right,64.8271473568749,-0.0251325758622358,-3.99992104342455,-0.0251325758622358,-3.99992104342455,-0.025107104331255,-3.9959545135498,0,0,normal,0,0,0
12,200,vehicle.mitsubishi.fusorosa,straight_through,91.2927499061277,-4.99948794685753,0.0715560565314597,-4.99948794685753,0.0715560565314597,-4.75240182876587,-0.971058249473572,0,0,normal,0,0,0
12,201,vehicle.vespa.zx125,informal_merge,105.952637334727,-3.49964156280027,0.0500892395720218,-3.49964156280027,0.0500892395720218,-3.45909404754639,0.0495099686086178,0,0,normal,0,0,0
12,202,vehicle.nissan.micra,turn_right,73.4562302121855,-0.291560256986671,3.98935992567052,-0.291560256986671,3.98935992567052,-0.433972150087357,1.28384613990784,0,0,normal,0,0,0
12,203,vehicle.yamaha.yzf,following_ego_lane,22.5068175312102,5.49858435127484,-0.124780334650297,5.49858435127484,-0.124780334650297,5.44714641571045,-0.123619183897972,0,0,normal,0,0,0
13,194,vehicle.tesla.model3,straight_through,55.4669292055981,0.0314157198277953,4.99990130428069,0.0314157198277953,4.99990130428069,0.0267481729388237,4.86525774002075,0,0,normal,0,0,0
13,195,vehicle.harley-davidson.low_rider,turn_left,64.1232027258654,0.0251325758622363,3.99992104342455,0.0251325758622363,3.99992104342455,0.0270395614206791,3.97935700416565,0,0,normal,0,0,0
13,196,vehicle.diamondback.century,roadside_edge,54.4346896894879,0.0188494318966772,2.99994078256841,0.0188494318966772,2.99994078256841,-0.0147750517353415,4.8701024055481,0,0,normal,0,0,0
13,197,vehicle.carlamotors.carlacola,slow_through,67.2564763516616,-0.0157078599138974,-2.49995065214034,-0.0157078599138974,-2.49995065214034,-0.0156206022948027,-2.49963927268982,0,0,normal,0,0,0
13,198,vehicle.bh.crossbike,roadside_edge,73.439922748783,-0.0188494318966768,-2.99994078256841,-0.0188494318966768,-2.99994078256841,-0.0186563041061163,-2.96979331970215,0,0,normal,0,0,0
13,199,vehicle.audi.tt,turn_right,64.4125319653239,-0.0251325758622358,-3.99992104342455,-0.0251325758622358,-3.99992104342455,-0.0251095797866583,-3.99634432792664,0,0,normal,0,0,0
13,200,vehicle.mitsubishi.fusorosa,straight_through,90.4740655383943,-4.99948794685753,0.0715560565314597,-4.99948794685753,0.0715560565314597,-4.7850284576416,-0.862254440784454,0,0,normal,0,0,0
13,201,vehicle.vespa.zx125,informal_merge,105.207103623825,-3.49964156280027,0.0500892395720218,-3.49964156280027,0.0500892395720218,-3.45537233352661,0.0494567677378654,0,0,normal,0,0,0
13,202,vehicle.nissan.micra,turn_right,73.0439498754213,-0.291560256986671,3.98935992567052,-0.291560256986671,3.98935992567052,-0.483291923999786,0.882792413234711,0,0,normal,0,0,0
13,203,vehicle.yamaha.yzf,following_ego_lane,22.7594406870886,5.49858435127484,-0.124780334650297,5.49858435127484,-0.124780334650297,5.44319820404053,-0.123529650270939,0,0,normal,0,0,0
14,194,vehicle.tesla.model3,straight_through,54.94619488939,0.0314157198277953,4.99990130428069,0.0314157198277953,4.99990130428069,0.0252416525036097,4.87174463272095,0,0,normal,0,0,0
14,195,vehicle.harley-davidson.low_rider,turn_left,63.5730578076595,0.0251325758622363,3.99992104342455,0.0251325758622363,3.99992104342455,0.0261703655123711,3.95878934860229,0,0,normal,0,0,0
14,196,vehicle.diamondback.century,roadside_edge,53.9305252460095,0.0188494318966772,2.99994078256841,0.0188494318966772,2.99994078256841,-0.0480213724076748,4.87703704833984,0,0,normal,0,0,0
14,197,vehicle.carlamotors.carlacola,slow_through,66.8655466949167,-0.0157078599138974,-2.49995065214034,-0.0157078599138974,-2.49995065214034,-0.015853064134717,-2.49960494041443,0,0,normal,0,0,0
14,198,vehicle.bh.crossbike,roadside_edge,73.0130054148391,-0.0188494318966768,-2.99994078256841,-0.0188494318966768,-2.99994078256841,-0.0186945553869009,-2.97594571113586,0,0,normal,0,0,0
14,199,vehicle.audi.tt,turn_right,64.0080436438431,-0.0251325758622358,-3.99992104342455,-0.0251325758622358,-3.99992104342455,-0.0251451041549444,-4.00199317932129,0,0,normal,0,0,0
14,200,vehicle.mitsubishi.fusorosa,straight_through,89.6227494944119,-4.99948794685753,0.0715560565314597,-4.99948794685753,0.0715560565314597,-4.80227422714233,-0.787661671638489,0,0,normal,0,0,0
14,201,vehicle.vespa.zx125,informal_merge,104.546770629397,-3.49964156280027,0.0500892395720218,-3.49964156280027,0.0500892395720218,-3.46057796478271,0.0495313555002213,0,0,normal,0,0,0
14,202,vehicle.nissan.micra,turn_right,72.6564262516092,-0.291560256986671,3.98935992567052,-0.291560256986671,3.98935992567052,-0.513391494750977,0.929684519767761,0,0,normal,0,0,0
14,203,vehicle.yamaha.yzf,following_ego_lane,23.0270994673436,5.49858435127484,-0.124780334650297,5.49858435127484,-0.124780334650297,5.44328784942627,-0.12353154271841,0,0,normal,0,0,0
15,194,vehicle.tesla.model3,straight_through,54.4189188611864,0.0314157198277953,4.99990130428069,0.0314157198277953,4.99990130428069,0.0237693395465612,4.87132740020752,0,0,normal,0,0,0
