tick,egoSpeed,throttle,brake,steerDeg,decisionState,selectedCandidate,goalDistance,headingErrorDeg,collisionCount,newCollisionCount
27,2.41624781944839,0.191876090275803,0,25.5397985255933,avoid,8,63.5281923601396,20.923173904413,0,0
28,2.36260270408651,0.218698647956747,0,32.2492685255933,avoid,8,63.3358711113151,17.8510589599619,0,0
29,2.29655002066198,0.251724989669012,0,35,avoid,8,63.1051117239842,13.3660202026334,0,0
30,2.28018436608757,0.259907816956213,0,35,avoid,8,62.8852921283439,8.47416543960715,0,0
31,2.33465350099367,0.232673249503166,0,32.3573071117858,avoid,8,62.647699048301,3.02091276645695,0,0
32,2.42722812295507,0.186385938522466,0,25.8184831117858,avoid,8,62.4304431182369,-1.70047044754045,0,0
33,2.54708281602787,0.126458591986063,0,19.2231871117858,avoid,8,62.1525620710461,-6.77600765228624,0,0
34,2.6146871301962,0.0926564349018997,0,12.5912911117858,avoid,1,61.8927531796144,-10.4128904342653,0,0
35,2.63046761221519,0.0847661938924036,0,6.18490511178583,avoid,1,61.6179752870151,-13.1386604309088,0,0
36,2.59548195488632,0.102259022556838,0,-0.35542488821417,avoid,1,61.3344379101576,-14.8545989990222,0,0
37,2.55744331963416,0.121278340182919,0,-6.94901088821417,avoid,1,61.0626103296295,-15.4701976776119,0,0
38,2.49860728031941,0.150696359840296,0,-13.6740028882142,avoid,1,60.8022102254646,-15.0814094543524,0,0
39,2.44254892068646,0.17872553965677,0,-20.3100388882142,avoid,1,60.569289351077,-13.6920337676983,0,0
40,2.38781319614212,0.206093401928939,0,-26.9148388882142,avoid,1,60.362055390741,-11.3580513000519,0,0
41,2.33746912839207,0.231265435803965,0,-33.5698228882142,avoid,3,60.1854454381871,-8.13297939300593,0,0
42,2.28673108099405,0.256634459502975,0,-35,avoid,2,60.0525301096786,-4.18097305297362,0,0
43,2.27649737163388,0.261751314183061,0,-35,avoid,1,59.956574840286,0.942077636716948,0,0
44,2.35066398346572,0.324668008267142,0,-28.422794,replan,15,59.8883091798951,6.48404026031836,0,0
45,2.51229073473242,0.243854632633789,0,-21.828434,replan,15,59.8286770807671,11.7038125991874,0,0
46,2.67993599086528,0.160032004567358,0,-15.28226,replan,15,59.7544102382707,15.9122695922845,0,0
47,2.78590592208718,0.10704703895641,0,-8.635616,replan,15,59.6628811186404,19.211210250853,0,0
48,2.81737444867545,0,0.00289574144590765,-2.011742,avoid,11,59.5604554122111,21.3620300292948,0,0
49,2.76765097516732,0.016174512416341,0,4.525894,avoid,12,59.4468213956164,22.3741359710687,0,0
50,2.63558388758255,0.0822080562087268,0,11.201122,avoid,12,59.2955564642607,22.2314739227314,0,0
51,2.51521625936811,0.142391870315944,0,17.738284,avoid,8,59.1488239875793,21.1984729766842,0,0
52,2.41749113010496,0.191254434947518,0,24.289966,avoid,8,58.988554320199,19.2727813720736,0,0
53,2.33721979145912,0,0.389536631909853,30.883498,emergency_stop,12,58.8046110674109,16.365809440613,0,0
54,2.17983059718004,0,0.363305099530007,35,emergency_stop,12,58.590913406946,12.309341430662,0,0
55,1.67835891142766,0,0.279726485237944,35,emergency_stop,15,58.4135282284857,7.98831892013801,0,0
56,1.29262357554632,0,0.215437262591054,35,emergency_stop,8,58.2695011388212,3.91827082633893,0,0
57,0.654270920766309,0,0.109045153461052,35,emergency_stop,9,58.1821245512631,1.19653321057763,0,0
58,0.000443825575925114,0,7.39709293208524e-05,35,emergency_stop,9,58.1686615274324,0.762268185617585,0,0
59,0.000631107607449665,0,0.000105184601241611,35,emergency_stop,8,58.168391942788,0.761047363283049,0,0
60,0.00034973277135563,0,5.82887952259383e-05,35,emergency_stop,8,58.1681562809312,0.760070741178405,0,0
61,0.000201831659182709,0,3.36386098637848e-05,35,emergency_stop,8,58.1680449862335,0.759613037111174,0,0
62,0.000120172765347752,0,2.00287942246253e-05,35,emergency_stop,15,58.1679898699684,0.7593994140659,0,0
63,2.08628631628224e-05,0,3.4771438604704e-06,35,emergency_stop,15,58.1679552445987,0.759338438514295,0,0
64,1.14923004937831e-05,0,1.91538341563052e-06,35,emergency_stop,8,58.1679290999247,0.759368896486174,0,0
65,4.0947157895677e-06,0,6.82452631594616e-07,35,emergency_stop,8,58.1679132006911,0.759368896486174,0,0
66,4.11501865333688e-06,0,6.85836442222813e-07,35,emergency_stop,8,58.167902955256,0.759399414064299,0,0
67,2.21960490712655e-06,0.299998890197546,0,28.341248,brake,4,58.1679001283571,0.759399414052584,0,0
68,0.0242983565926517,0.287850821703674,0,34.914806,brake,15,58.1686633416117,0.778076231483045,0,0
69,0.0603553261406043,0.269822336929698,0,35,brake,15,58.1683608968291,0.76428234577519,0,0
70,0.184450670961427,0.207774664519286,0,35,brake,15,58.1557365706493,0.456756591800276,0,0
71,0.298584368882177,0.150707815558911,0,35,brake,15,58.1299818591506,-0.17645263671535,0,0
72,0.385414153747238,0.107292923126381,0,35,brake,15,58.0942302928137,-1.02981615066188,0,0
73,0.418631910667304,0.0906840446663479,0,35,brake,15,58.0512226632153,-2.02444577216762,0,0
74,0.446474202425918,0.0767628987870408,0,35,brake,11,58.0086472368493,-3.01828193665388,0,0
75,0.459434221977614,0.0702828890111928,0,32.0112990929373,brake,8,57.9603051152589,-4.15658950805484,0,0
76,0.469692298842174,0.0651538505789129,0,30.8609238047879,brake,8,57.9095926369273,-5.26126623153507,0,0
77,0.462473370679295,0.0687633146603527,0,27.994013027199,brake,8,57.8580456285171,-6.3035364150983,0,0
78,0.485458883763361,0.0572705581183197,0,26.9429655931916,brake,8,57.8102206595239,-7.20518016815005,0,0
79,0.465703163687042,0.0671484181564789,0,24.1079455592558,brake,8,57.7577547021283,-8.13227558135806,0,0
80,0.459113397237764,0.070443301381118,0,23.1081353922071,brake,8,57.7092183764207,-8.9170675277692,0,0
81,0.458602631004135,1,0,20.4524145629207,avoid,8,57.6580418725977,-9.66853523254215,0,0
82,0.530546135886583,1,0,19.4908148923512,avoid,8,57.6057670827539,-10.3812131881804,0,0
83,0.941454766675979,0.92927261666201,0,16.470144781272,avoid,8,57.5247686898761,-11.3796882629484,0,0
84,1.54240603998226,0.62879698000887,0,12.3060624079344,avoid,8,57.4022465171735,-12.6944761276178,0,0
85,2.24982248302487,0.275088758487566,0,5.64975840793435,avoid,8,57.1928891406513,-14.4814319610639,0,0
86,2.68119171375444,0.0594041431227808,0,-0.830925592065646,avoid,8,56.9403165929604,-15.9173088073753,0,0
87,2.81996897489519,0,0.00332816248253128,-6.85943981497574,avoid,8,56.6831883455893,-16.2900810241675,0,0
88,2.76676495073734,0.0166175246313278,0,-7.69859962098163,avoid,8,56.3985034615355,-15.7776927947998,0,0
89,2.65474047742768,0.0726297612861577,0,-6.90970924633159,avoid,8,56.1354190849023,-14.408950805666,0,0
90,2.56194930782123,0.119025346089386,0,-5.6356577131465,avoid,8,55.8983311129334,-13.1572761535661,0,0
91,2.49809948291201,0.150950258543993,0,-4.61812403474387,avoid,8,55.6676718408025,-12.103567123415,0,0
92,2.48004677716835,0.159976611415826,0,-11.1500240347439,avoid,2,55.460764326192,-11.3221015930121,0,0
93,2.44673892237901,0.176630538810493,0,-4.57694603474387,avoid,8,55.2318867344043,-10.1450681686354,0,0
94,2.47095675928698,0.164521620356508,0,-11.2619120347439,avoid,7,55.0210646075419,-8.83638000488049,0,0
95,2.46559445224118,0.16720277387941,0,-17.6783060347439,avoid,2,54.8133698381101,-7.76685619354267,0,0
96,2.43286742858094,0.18356628570953,0,-24.3386900347439,avoid,1,54.6282892362668,-5.71414852142399,0,0
97,2.39312057900275,0.203439710498623,0,-30.9251960347439,avoid,1,54.480717207165,-2.88733053207427,0,0
98,2.3292391871354,0.235380406432302,0,-35,avoid,1,54.3621042829524,1.24392700940211,0,0
99,2.28677724342805,0.256611378285974,0,-28.45649,avoid,15,54.3004107273869,5.83462429046414,0,0
100,2.41572573088538,0.192137134557308,0,-27.2243489490649,avoid,1,54.2579063056889,10.873490333555,0,0
101,2.49073883713033,0.154630581434833,0,-20.7198989490649,avoid,15,54.216584412331,15.0192461013777,0,0
102,2.57929271134679,0.110353644326607,0,-14.1797729490649,avoid,15,54.1759655766501,18.8943786621094,0,0
103,2.61812107177299,0,0.436353511962165,-7.52276694906495,emergency_stop,8,54.1239534712459,21.7952156066879,0,0
104,2.49363227670472,0,0.415605379450787,-0.865544949064946,emergency_stop,9,54.0524902450216,23.7325935363768,0,0
105,2.22068288067389,0,0.370113813445648,5.81343305093505,emergency_stop,9,53.9696499929161,24.4132003784155,0,0
106,1.98037034692639,0,0.330061724487732,12.2928810509351,emergency_stop,8,53.8901886519537,24.2899971008347,0,0
107,1.75058452065586,0,0.291764086775976,18.7849050509351,emergency_stop,14,53.8028966749501,23.3737792968738,0,0
108,1.51788253663394,0,0.252980422772324,25.2331530509351,emergency_stop,15,53.6994607510951,21.7109317779589,0,0
109,1.26472650918689,0,0.210787751531148,31.8047550509351,emergency_stop,15,53.5931033414494,19.5907363891583,0,0
110,0.124440730993804,0,0.0207401218323007,35,emergency_stop,15,53.5258311112739,17.7590122222955,0,0
111,0.000326645860363053,0,5.44409767271755e-05,35,emergency_stop,15,53.525903476842,17.76070785523,0,0
112,0.000266660709059281,0,4.44434515098801e-05,35,emergency_stop,15,53.5257049577772,17.7600212097222,0,0
113,8.80966567247227e-05,0,1.46827761207871e-05,35,emergency_stop,8,53.5255720577951,17.7600250244213,0,0
114,2.4447730099113e-05,0,4.0746216831855e-06,35,emergency_stop,8,53.5255245794889,17.7600612640453,0,0
115,2.43309132544898e-05,0,4.05515220908164e-06,35,emergency_stop,8,53.5254762701115,17.7601051330638,0,0
116,1.30227855450866e-05,0,2.17046425751443e-06,35,emergency_stop,8,53.5254607210434,17.7601413726879,0,0
117,7.28744067107035e-06,0.299996356279664,0,35,brake,8,53.5254417493779,17.7601566314769,0,0
118,0.0196385093099732,0.290180745345013,0,35,brake,8,53.525943377913,17.7745895385814,0,0
119,0.0739192544433772,0.263040372778311,0,35,brake,8,53.5238687660184,17.71502113343,0,0
120,0.203954085972271,0.198022957013865,0,35,brake,8,53.5120348260209,17.3951950073314,0,0
121,0.34306681335777,0.128466593321115,0,35,brake,8,53.4876396697298,16.732763290418,0,0
122,0.396468099934662,0.101765950032669,0,35,brake,8,53.4533532949608,15.8171768188604,0,0
123,0.461260176426731,0.0693699117866345,0,35,brake,8,53.4133552443126,14.744310379041,0,0
124,0.461876299665532,0.0690618501672342,0,35,brake,10,53.3694380078281,13.5850114822401,0,0
125,0.485166221114983,0.0574168894425085,0,35,brake,8,53.3295882744602,12.5590047836431,0,0
126,0.477723397553669,0.0611383012231657,0,28.42733,brake,2,53.2816342784366,11.3027753829988,0,0
127,0.485709512981334,0.0571452435093331,0,21.968366,brake,1,53.2367896954499,10.2411088943624,0,0
128,0.494420168338082,0.0527899158309589,0,15.322934,brake,1,53.1959439095642,9.45614051820273,0,0
129,0.496011104024029,0.0519944479879853,0,8.690948,brake,1,53.1541981275706,8.84624147416586,0,0
130,0.494857686393067,0.0525711568034666,0,10.9231236907524,brake,3,53.1150038853887,8.44495248794859,0,0
131,0.479823281047316,1,0,17.3557416907524,avoid,4,53.0757755969586,8.09246063232694,0,0
132,0.507632852760766,1,0,24.0233916907524,avoid,8,53.0402253493971,7.6904983520635,0,0
133,0.782196263401453,1,0,30.5656416907524,avoid,8,52.9887287764046,6.91504573823293,0,0
134,1.37425940220292,0.71287029889854,0,35,avoid,8,52.8841465707978,4.93710255623402,0,0
135,1.94988443586656,0.425057782066719,0,35,avoid,8,52.7145462594732,1.23541260511111,0,0
136,2.33118350720079,0.234408246399604,0,35,avoid,13,52.5149301756874,-3.31463861465149,0,0
137,2.55231263864021,0,0.325385439773368,28.457666,brake,1,52.2452944720911,-9.38380622863544,0,0
138,2.62696867620261,0,0.337828112700435,21.910904,brake,1,51.9789332889677,-14.7919502258267,0,0
139,2.52682467502199,0,0.321137445836999,15.371978,brake,1,51.7342616429215,-18.6862792968743,0,0
140,2.32704307184671,0,0.287840511974452,8.891552,brake,1,51.4527682745549,-21.9272575378428,0,0
141,2.14596119118706,0,0.257660198531177,2.470358,brake,1,51.231584122068,-23.6462154388421,0,0
142,1.95220609718807,0,0.225367682864679,-4.072264,brake,1,51.0284123301663,-24.4440994262703,0,0
143,1.73440683036731,0,0.189067805061218,-10.459072,brake,1,50.8354733458202,-24.4076328277542,0,0
144,0.304434047604016,0.147782976197992,0,-17.092978,brake,8,50.7099353346864,-23.8658828735333,0,0
145,0.073507139075074,0.263246430462463,0,-23.56546,brake,8,50.7061525335315,-23.8218173980694,0,0
146,0.193454410981001,0.203272794509499,0,-26.2750330420475,brake,8,50.6937068895251,-23.6286411285382,0,0
147,0.298893534839418,0.150553232580291,0,-19.6421590420474,brake,9,50.6749159541316,-23.2227287292569,0,0
148,0.435919445565198,0.082040277217401,0,-14.3542686564517,brake,9,50.6476044284854,-22.6852512359707,0,0
149,0.49687856827629,0.0515607158618551,0,-7.85325065645174,brake,13,50.6120997596582,-22.2308483123864,0,0
150,0.516395449686036,0.0418022751569822,0,-1.19187065645174,brake,13,50.5708691257716,-21.9036064148034,0,0
151,0.509333483138817,1,0,-7.80562265645174,avoid,4,50.5209405274328,-21.7682914733987,0,0
152,0.521992609930627,1,0,-14.4698886564517,avoid,4,50.4779957822658,-21.6852245330744,0,0
153,0.80913446276269,0.995432768618655,0,-20.9685846564517,avoid,5,50.4161458529015,-21.2080821990737,0,0
154,1.40559099039025,0.697204504804873,0,-23.0515216710563,avoid,8,50.3280890981068,-20.0654487609836,0,0
155,2.07797144626519,0.361014276867407,0,-19.2696096329466,avoid,8,50.190860288543,-17.4820594787602,0,0
156,2.55564773182651,0.122176134086746,0,-14.380891137645,avoid,8,50.0345878132344,-14.5601701736412,0,0
157,2.81956403453439,0,0.00326067242239884,-7.83752513764503,avoid,9,49.840473196687,-11.7043037414576,0,0
158,2.86006308005581,0,0.0100105133426351,-14.324419137645,avoid,1,49.6355446753095,-9.67396640777531,0,0
159,2.715031550507,0.042484224746502,0,-20.933437137645,avoid,1,49.4138923359183,-7.72590255737168,0,0
160,2.53804814511861,0.130975927440696,0,-27.443725137645,avoid,2,49.2423085049412,-4.94070911407395,0,0
161,2.39685889520546,0.20157055239727,0,-20.866231137645,avoid,15,49.13195991724,-1.8255317211085,0,0
162,2.39759105623822,0.201204471880891,0,-14.259163137645,avoid,14,49.0425170321889,1.81455725431735,0,0
163,2.44577733735843,0.177111331320784,0,-7.68574313764503,avoid,14,48.9290502526535,4.85407471657403,0,0
164,2.49630733312073,0.151846333439634,0,-14.184049137645,avoid,2,48.8257459046162,6.58206033706652,0,0
165,2.50498536833444,0.14750731583278,0,-20.665237137645,avoid,1,48.7099027275124,8.17728185653159,0,0
166,2.46964447558962,0.265177762205191,0,-14.119417137645,replan,12,48.6327005143099,10.4394941329942,0,0
167,2.52386578639534,0.238067106802332,0,-7.46010113764503,replan,13,48.5673403749868,13.2184286117553,0,0
168,2.61771926165454,0.19114036917273,0,-1.02427913764503,replan,14,48.4834209509632,15.1166543960547,0,0
169,2.67742766599635,0.161286167001824,0,5.48598486235497,replan,10,48.3959989037214,15.8766403198277,0,0
170,2.69429930515529,0.152850347422355,0,12.146650862355,replan,10,48.2766735301432,15.5969753265374,0,0
171,2.6648970566786,0.167551471660698,0,18.752884862355,replan,8,48.1012161749735,13.7500801086433,0,0
172,2.62831588032592,0.0858420598370391,0,25.287148862355,avoid,14,47.9526822352249,11.6788139343298,0,0
173,2.53629199774706,0.131854001126471,0,31.766014862355,avoid,15,47.7575953262499,8.24322795867723,0,0
174,2.41318273911959,0.193408630440205,0,35,avoid,15,47.5442127004023,3.86298465728392,0,0
175,2.32726051776048,0.236369741119761,0,35,avoid,14,47.3201726347049,-1.30654907227051,0,0
176,2.33901401617154,0.230492991914228,0,34.7136935503239,avoid,10,47.1159566775069,-6.13202524185073,0,0
177,2.39534433152621,0.202327834236895,0,35,avoid,13,46.8624142603751,-11.9575080871557,0,0
178,2.429834034798,0.185082982600999,0,28.635362,avoid,11,46.6175250861314,-17.4964027404754,0,0
179,2.52884510152149,0.135577449239257,0,22.067258,avoid,11,46.3460941824544,-23.0047969818091,0,0
180,2.60491151192293,0.097544244038533,0,15.523244,avoid,11,46.0546255101902,-27.5355186462383,0,0
181,2.61654522190501,0.0917273890474928,0,8.934416,avoid,3,45.7748997154125,-30.7507514953608,0,0
182,2.6112573881566,0.0943713059216991,0,2.636276,avoid,3,45.505489629575,-32.8266754150374,0,0
183,2.56820080452119,0.115899597739404,0,-3.586294,avoid,3,45.2381463762369,-33.871528625491,0,0
184,2.51339068606101,0.143304656969496,0,-10.079782,avoid,3,44.9762884670962,-33.9280700683599,0,0
185,2.4646993834227,0.167650308288652,0,-16.66186,avoid,8,44.7291229803667,-33.0534210205059,0,0
186,2.41612722415077,0.191936387924614,0,-23.142754,avoid,3,44.5004706656412,-31.2013397216785,0,0
187,2.37189407672821,0.214052961635893,0,-30.233584,avoid,8,44.2975942777086,-28.4565467834467,0,0
188,2.32667181094808,0.23666409452596,0,-35,avoid,9,44.1319982921916,-24.9412651061992,0,0
189,2.27081426069682,0.264592869651592,0,-28.483412,avoid,11,44.0129782811233,-20.6803760528591,0,0
190,2.37744276163266,0.211278619183671,0,-22.480484,avoid,12,43.9212659761388,-16.3151359558137,0,0
191,2.50794047311093,0.146029763444533,0,-28.94891,avoid,3,43.7981794282161,-12.1723518371604,0,0
192,2.47495936246586,0.162520318767069,0,-35,avoid,1,43.6732115655195,-7.83158493041832,0,0
193,2.38685993113273,0.206570034433635,0,-35,avoid,1,43.610041550297,-3.22375679015684,0,0
194,2.37103375426074,0.214483122869632,0,-28.64072,avoid,12,43.5933049594235,2.11969727277497,0,0
195,2.48185197562371,0.159074012188145,0,-35,avoid,1,43.5912304959939,7.31941127777706,0,0
196,2.40089231853226,0.199553840733868,0,-27.209156,avoid,10,43.6094005797671,13.6202259063743,0,0
197,2.49204766986207,0.153976165068964,0,-30.1171272230918,avoid,2,43.6616350264355,18.9491653442397,0,0
198,2.4794157287387,0.160292135630649,0,-23.4468192230918,avoid,6,43.7196679405128,23.6840114593524,0,0
199,2.55009507523206,0.124952462383968,0,-16.3255272230918,avoid,3,43.8043709862683,28.5816802978485,0,0
200,2.59462900469406,0.102685497652972,0,-8.78103722309179,avoid,6,43.8845589908947,32.2889747619624,0,0
201,2.60303230830178,0.0984838458491082,0,-1.47717122309179,avoid,6,43.9428483022193,34.3944549560557,0,0
202,2.57686342067429,0.111568289662855,0,4.52612277690821,avoid,6,43.9820989989166,35.2894439697277,0,0
203,2.53188889876237,0.134055550618814,0,10.6119587769082,avoid,4,43.9992042432208,35.1243782043488,0,0
204,2.48765869110929,0.156170654445357,0,16.7093627769082,avoid,14,43.9960686722078,34.2297172546383,0,0
205,2.43216226911599,0.183918865442006,0,22.8904067769082,avoid,8,43.9643201072818,32.2001380920418,0,0
206,2.39261448274777,0.203692758626114,0,29.0494847769082,avoid,9,43.9126489260633,29.7592697143497,0,0
207,2.34069526136082,0.229652369319589,0,35,avoid,9,43.8296507277357,26.3802108764629,0,0
208,2.27633464433898,0.26183267783051,0,35,avoid,10,43.6946554837143,21.4151954650832,0,0
209,2.31082171259444,0.244589143702782,0,35,avoid,10,43.5586057317478,16.8180875778261,0,0
210,2.37508951200579,0.212455243997105,0,35,avoid,12,43.3877026770576,11.5229091644294,0,0
211,2.42348830478232,0.188255847608842,0,35,avoid,9,43.2127761036287,6.49272012710778,0,0
212,2.46374016599851,0.168129917000747,0,35,avoid,9,43.001560887582,0.798370361328648,0,0
213,2.48418600349577,0.157906998252116,0,28.689668,avoid,1,42.8036965041782,-4.25784635543506,0,0
214,2.55331285227242,0.123343573863788,0,22.04273,avoid,3,42.547014750294,-9.99168586731215,0,0
215,2.62322007225439,0.088389963872803,0,15.556526,avoid,6,42.3234643962035,-13.9580869674663,0,0
216,2.59033107217964,0.10483446391018,0,8.938166,avoid,8,42.0187822336496,-17.8154659271234,0,0
217,2.56435650664531,0.117821746677345,0,-0.412137999999995,avoid,1,41.6822673996314,-20.6303863525408,0,0
218,2.51968143633533,0.140159281832336,0,-9.50099199999999,avoid,1,41.3381604862453,-21.6676464080806,0,0
219,2.45180376788158,0.174098116059208,0,-20.647612,avoid,1,41.0354547052051,-20.7179126739503,0,0
220,2.41520513816257,0.192397430918716,0,-29.133712,avoid,1,40.8710327944947,-18.8833274841345,0,0
221,2.34745159284771,0.226274203576146,0,-35,avoid,1,40.7608495011014,-16.2221794128417,0,0
222,2.2435006016827,0.278249699158648,0,-35,avoid,1,40.690169811823,-12.0529975891148,0,0
223,2.25604922344951,0.271975388275247,0,-35,avoid,1,40.6720648465281,-7.20520973205645,0,0
224,2.32795568992302,0.236022155038492,0,-35,avoid,1,40.6785989199917,-2.27127146721201,0,0
225,2.3955814001198,0.202209299940102,0,-35,avoid,1,40.7044047135065,2.57989490031992,0,0
226,2.45457255357632,0.172713723211842,0,-28.40909,avoid,7,40.7638358875965,8.70067644119417,0,0
227,2.55556753294267,0,0.425927922157111,-22.103996,emergency_stop,5,40.8256456300534,13.3409233093275,0,0
228,2.53358888977491,0,0.422264814962485,-16.076888,emergency_stop,2,40.8868012088497,17.4941596984918,0,0
229,2.37088815343554,0,0.39514802557259,-17.0423344914608,emergency_stop,1,40.9313458350032,20.1271858215343,0,0
230,2.11496501396681,0,0.352494168994468,-10.2556624914608,emergency_stop,8,40.9821639705273,22.6653861999501,0,0
231,1.91400517982971,0,0.319000863304952,-4.15489849146082,emergency_stop,7,41.026924623019,24.4488983154309,0,0
232,1.7176901546095,0,0.286281692434917,2.14924750853918,emergency_stop,8,41.0554219069737,25.3191165924131,0,0
233,1.52579120181831,0,0.254298533636384,8.44890550853918,emergency_stop,8,41.0684501332624,25.4722061157273,0,0
234,1.34198354751585,0,0.223663924585976,14.7046195085392,emergency_stop,8,41.0680681978861,25.1018867492636,0,0
235,0.00184209804628805,0,0.000307016341048008,20.9656495085392,emergency_stop,8,41.0612116084583,24.4780979156404,0,0
236,0.000290539720913088,0,4.8423286818848e-05,27.9484375085392,emergency_stop,15,41.0613019146811,24.4782657623206,0,0
237,0.000198131457659528,0,3.30219096099214e-05,34.6978975085392,emergency_stop,14,41.0613073335228,24.4781436920405,0,0
238,6.68987294217431e-05,0,1.11497882369572e-05,35,emergency_stop,14,41.0613236193254,24.4780464172603,0,0
239,2.15279757291586e-05,0,3.58799595485976e-06,28.851476,emergency_stop,1,41.0613242951067,24.4780616760159,0,0
240,2.57977934025253e-05,0,4.29963223375421e-06,22.692164,emergency_stop,2,41.0613276875077,24.4780731201077,0,0
241,1.35267276462102e-05,0,2.25445460770169e-06,17.4120455220598,emergency_stop,2,41.0613337965107,24.4780941009427,0,0
242,8.24940713814016e-06,0.299995875296431,0,17.4120273591392,brake,2,41.0613297216502,24.4780941009427,0,0
243,0.021926875558564,0.289036562220718,0,11.3744913591392,brake,1,41.0614574363222,24.4861621856595,0,0
244,0.097140293753059,0.25142985312347,0,5.28898382560989,brake,1,41.061200626918,24.4698791503812,0,0
245,0.223426085158312,0.188286957420844,0,11.4711618256099,brake,3,41.0601379753464,24.4068565368559,0,0
246,0.337438952758139,0.131280523620931,0,6.17806396862394,brake,1,41.0573999082961,24.2417049408022,0,0
247,0.473750208235938,0.0631248958820312,0,5.74208890139344,brake,1,41.0532990715742,23.9993534088198,0,0
248,0.51748727405451,0.0412563629727448,0,11.9834869013934,brake,3,41.0504927145757,23.8163528442286,0,0
249,0.523347991668595,0.0383260041657025,0,18.1669729013934,brake,3,41.0459947489099,23.5571193694972,0,0
250,0.499245483399833,0.0503772583000835,0,24.5955829013934,brake,4,41.0376465541166,23.1582775116034,0,0
251,0.471406557234803,0.0642967213825985,0,30.8708389013934,brake,4,41.0243726130728,22.5644512176519,0,0
252,0.450530391300084,0.0747348043499582,0,35,brake,9,41.0073676764948,21.8306407928489,0,0
253,0.435409301705431,0.0822953491472846,0,35,brake,8,40.9859700465152,20.9389457702546,0,0
254,0.442039096051556,0.0789804519742221,0,35,brake,8,40.9602748447279,19.9026126861482,0,0
255,0.44970870236427,0.075145648817865,0,35,brake,14,40.935224242207,18.9155979156424,0,0
256,0.449367484100917,0.0753162579495414,0,35,brake,8,40.9111035833569,17.9862098693757,0,0
257,0.44831288531529,1,0,28.953914,avoid,4,40.8857358734663,17.0329456329351,0,0
258,0.48657372855077,1,0,34.972376,avoid,13,40.8603420325739,16.114943504337,0,0
259,0.75992335032209,1,0,35,avoid,13,40.8278441792548,14.9361848831212,0,0
260,1.24598164660105,0.777009176699474,0,35,avoid,12,40.7690186570758,12.8274803161626,0,0
261,1.84237587530284,0.478812062348581,0,35,avoid,10,40.6608249393019,9.21041870117516,0,0
