tick,actorId,blueprint,intent,distanceToEgo,originalTargetVx,originalTargetVy,appliedTargetVx,appliedTargetVy,actualVx,actualVy,clampActive,newCollisionEvent,recoveryState,recoveryTicks,recoveryActivationCount,recoveryTimeoutCount
189,161,vehicle.yamaha.yzf,following_ego_lane,107.540071187956,5.49858435127484,-0.124780334650297,5.49858435127484,-0.124780334650297,5.44061470031738,-0.123523868620396,0,0,normal,0,0,0
190,152,vehicle.tesla.model3,straight_through,71.4521443109923,0.0314157198277953,4.99990130428069,0.0314157198277953,4.99990130428069,-1.123002409935,4.69287443161011,0,0,normal,0,0,0
190,153,vehicle.harley-davidson.low_rider,turn_left,29.3375490428522,0.0251325758622363,3.99992104342455,0.0251325758622363,3.99992104342455,0.0743798315525055,-0.942080438137054,0,0,normal,0,0,0
190,154,vehicle.diamondback.century,roadside_edge,50.5974020496055,0.0188494318966772,2.99994078256841,0.0188494318966772,2.99994078256841,1.20699656009674,0.664944529533386,0,0,normal,0,0,0
190,155,vehicle.carlamotors.carlacola,slow_through,49.726974381663,-0.0157078599138974,-2.49995065214034,-0.0157078599138974,-2.49995065214034,0.296121865510941,-2.46157836914062,0,0,normal,0,0,0
190,156,vehicle.bh.crossbike,roadside_edge,50.5738485216661,-0.0188494318966768,-2.99994078256841,-0.0188494318966768,-2.99994078256841,0.871716499328613,-0.729903638362885,0,0,normal,0,0,0
190,157,vehicle.audi.tt,turn_right,11.003299118007,-3.98689058456157,-0.323579150648306,-3.98689058456157,-0.323579150648306,0.149538099765778,0.345925092697144,0,0,normal,0,0,0
190,158,vehicle.mitsubishi.fusorosa,straight_through,9.416591151212,-4.99948794685753,0.0715560565314597,-4.99948794685753,0.0715560565314597,-4.73367166519165,-0.269703239202499,0,0,normal,0,8,0
190,159,vehicle.vespa.zx125,informal_merge,32.1996193608994,-2.71307771466688,-2.21115565127785,-2.71307771466688,-2.21115565127785,-2.85025715827942,-0.330085188150406,0,0,normal,0,0,0
190,160,vehicle.nissan.micra,turn_right,67.2657085573076,-0.291560256986671,3.98935992567052,-0.291560256986671,3.98935992567052,1.02261519432068,3.45087122917175,0,0,normal,0,0,0
190,161,vehicle.yamaha.yzf,following_ego_lane,108.093804159555,5.49858435127484,-0.124780334650297,5.49858435127484,-0.124780334650297,5.44100475311279,-0.123525932431221,0,0,normal,0,0,0
191,152,vehicle.tesla.model3,straight_through,71.9193376407173,0.0314157198277953,4.99990130428069,0.0314157198277953,4.99990130428069,-1.12692773342133,4.6919584274292,0,0,normal,0,0,0
191,153,vehicle.harley-davidson.low_rider,turn_left,29.2617775418761,0.0251325758622363,3.99992104342455,0.0251325758622363,3.99992104342455,-0.0664897933602333,-0.236029461026192,0,0,normal,0,0,0
191,154,vehicle.diamondback.century,roadside_edge,50.7222751433914,0.0188494318966772,2.99994078256841,0.0188494318966772,2.99994078256841,1.29855859279633,0.612759232521057,0,0,normal,0,0,0
191,155,vehicle.carlamotors.carlacola,slow_through,49.8383918924859,-0.0157078599138974,-2.49995065214034,-0.0157078599138974,-2.49995065214034,0.285622090101242,-2.46290731430054,0,0,normal,0,0,0
191,156,vehicle.bh.crossbike,roadside_edge,50.6302867787507,-0.0188494318966768,-2.99994078256841,-0.0188494318966768,-2.99994078256841,0.880657196044922,-0.711475193500519,0,0,normal,0,0,0
191,157,vehicle.audi.tt,turn_right,10.9264557900414,-3.98689058456157,-0.323579150648306,-3.98689058456157,-0.323579150648306,0.494209498167038,-0.255731165409088,0,0,normal,0,0,0
191,158,vehicle.mitsubishi.fusorosa,straight_through,9.83222156629869,-4.99948794685753,0.0715560565314597,-4.99948794685753,0.0715560565314597,-4.5841007232666,-0.0103413509204984,0,0,normal,0,8,0
191,159,vehicle.vespa.zx125,informal_merge,31.9211060684096,-2.71307771466688,-2.21115565127785,-2.71307771466688,-2.21115565127785,-2.8551173210144,-0.339679658412933,0,0,normal,0,0,0
191,160,vehicle.nissan.micra,turn_right,67.5851148468612,-0.291560256986671,3.98935992567052,-0.291560256986671,3.98935992567052,1.02979826927185,3.44615626335144,0,0,normal,0,0,0
191,161,vehicle.yamaha.yzf,following_ego_lane,108.64161368867,5.49858435127484,-0.124780334650297,5.49858435127484,-0.124780334650297,5.44071054458618,-0.123514518141747,0,0,normal,0,0,0
192,152,vehicle.tesla.model3,straight_through,72.380427615924,0.0314157198277953,4.99990130428069,0.0314157198277953,4.99990130428069,-1.12311434745789,4.69314336776733,0,0,normal,0,0,0
192,153,vehicle.harley-davidson.low_rider,turn_left,29.2364483794548,0.0251325758622363,3.99992104342455,0.0251325758622363,3.99992104342455,0.0677408501505852,-1.18305027484894,0,0,normal,0,0,0
192,154,vehicle.diamondback.century,roadside_edge,50.8565673347106,0.0188494318966772,2.99994078256841,0.0188494318966772,2.99994078256841,0.861461520195007,1.03965735435486,0,0,normal,0,0,0
192,155,vehicle.carlamotors.carlacola,slow_through,49.9449062291459,-0.0157078599138974,-2.49995065214034,-0.0157078599138974,-2.49995065214034,0.282930910587311,-2.46325087547302,0,0,normal,0,0,0
192,156,vehicle.bh.crossbike,roadside_edge,50.6759229823191,-0.0188494318966768,-2.99994078256841,-0.0188494318966768,-2.99994078256841,0.805668950080872,-0.693976938724518,0,0,normal,0,0,0
192,157,vehicle.audi.tt,turn_right,11.0095919583234,-3.98689058456157,-0.323579150648306,-3.98689058456157,-0.323579150648306,0.2088433355093,0.372335880994797,0,0,normal,0,0,0
192,158,vehicle.mitsubishi.fusorosa,straight_through,10.1978788127018,-4.99948794685753,0.0715560565314597,-4.99948794685753,0.0715560565314597,-4.46413707733154,0.124759614467621,0,0,normal,0,8,0
192,159,vehicle.vespa.zx125,informal_merge,31.6739873544743,-2.71307771466688,-2.21115565127785,-2.71307771466688,-2.21115565127785,-2.86187553405762,-0.371654808521271,0,0,normal,0,0,0
192,160,vehicle.nissan.micra,turn_right,67.8974291873589,-0.291560256986671,3.98935992567052,-0.291560256986671,3.98935992567052,1.02412414550781,3.4467613697052,0,0,normal,0,0,0
192,161,vehicle.yamaha.yzf,following_ego_lane,109.175838681088,5.49858435127484,-0.124780334650297,5.49858435127484,-0.124780334650297,5.44129705429077,-0.123525485396385,0,0,normal,0,0,0
193,152,vehicle.tesla.model3,straight_through,72.8516310397811,0.0314157198277953,4.99990130428069,0.0314157198277953,4.99990130428069,-1.1288378238678,4.69173574447632,0,0,normal,0,0,0
193,153,vehicle.harley-davidson.low_rider,turn_left,29.1407297777143,0.0251325758622363,3.99992104342455,0.0251325758622363,3.99992104342455,-0.064726248383522,-0.324433922767639,0,0,normal,0,0,0
193,154,vehicle.diamondback.century,roadside_edge,50.9548795075157,0.0188494318966772,2.99994078256841,0.0188494318966772,2.99994078256841,0.805470883846283,0.853034257888794,0,0,normal,0,0,0
193,155,vehicle.carlamotors.carlacola,slow_through,50.0525976380299,-0.0157078599138974,-2.49995065214034,-0.0157078599138974,-2.49995065214034,0.295647621154785,-2.46166372299194,0,0,normal,0,0,0
193,156,vehicle.bh.crossbike,roadside_edge,50.7205415835615,-0.0188494318966768,-2.99994078256841,-0.0188494318966768,-2.99994078256841,0.851952791213989,-0.533222556114197,0,0,normal,0,0,0
193,157,vehicle.audi.tt,turn_right,10.9456508747313,-3.98689058456157,-0.323579150648306,-3.98689058456157,-0.323579150648306,0.664292693138123,-0.32186433672905,0,0,normal,0,0,0
193,158,vehicle.mitsubishi.fusorosa,straight_through,10.6178661593635,-4.99948794685753,0.0715560565314597,-4.99948794685753,0.0715560565314597,-4.3972544670105,0.131186619400978,0,0,normal,0,8,0
193,159,vehicle.vespa.zx125,informal_merge,31.3574662726393,-2.71307771466688,-2.21115565127785,-2.71307771466688,-2.21115565127785,-2.86464691162109,-0.359783083200455,0,0,normal,0,0,0
193,160,vehicle.nissan.micra,turn_right,68.2164895323593,-0.291560256986671,3.98935992567052,-0.291560256986671,3.98935992567052,1.0402694940567,3.43824887275696,0,0,normal,0,0,0
193,161,vehicle.yamaha.yzf,following_ego_lane,109.720255100843,5.49858435127484,-0.124780334650297,5.49858435127484,-0.124780334650297,5.44038391113281,-0.123504340648651,0,0,normal,0,0,0
194,152,vehicle.tesla.model3,straight_through,73.333744167555,0.0314157198277953,4.99990130428069,0.0314157198277953,4.99990130428069,-1.13512146472931,4.69017505645752,0,0,normal,0,0,0
194,153,vehicle.harley-davidson.low_rider,turn_left,29.1398156475757,0.0251325758622363,3.99992104342455,0.0251325758622363,3.99992104342455,0.169803008437157,-0.411209791898727,0,0,normal,0,0,0
194,154,vehicle.diamondback.century,roadside_edge,51.0581067485499,0.0188494318966772,2.99994078256841,0.0188494318966772,2.99994078256841,0.967108845710754,0.341154426336288,0,0,normal,0,0,0
194,155,vehicle.carlamotors.carlacola,slow_through,50.1636622135055,-0.0157078599138974,-2.49995065214034,-0.0157078599138974,-2.49995065214034,0.290030807256699,-2.4623920917511,0,0,normal,0,0,0
194,156,vehicle.bh.crossbike,roadside_edge,50.766127488477,-0.0188494318966768,-2.99994078256841,-0.0188494318966768,-2.99994078256841,0.81696617603302,-0.626395225524902,0,0,normal,0,0,0
194,157,vehicle.audi.tt,turn_right,11.0303205752643,-3.98689058456157,-0.323579150648306,-3.98689058456157,-0.323579150648306,0.191424295306206,0.356123417615891,0,0,normal,0,0,0
194,158,vehicle.mitsubishi.fusorosa,straight_through,11.0489797414712,-4.99948794685753,0.0715560565314597,-4.99948794685753,0.0715560565314597,-3.98162150382996,-0.170992270112038,0,0,normal,0,8,0
194,159,vehicle.vespa.zx125,informal_merge,31.0971908685796,-2.71307771466688,-2.21115565127785,-2.71307771466688,-2.21115565127785,-2.87128138542175,-0.377767324447632,0,0,normal,0,0,0
194,160,vehicle.nissan.micra,turn_right,68.5005905287125,-0.291560256986671,3.98935992567052,-0.291560256986671,3.98935992567052,0.979221880435944,3.46202325820923,0,0,normal,0,0,0
194,161,vehicle.yamaha.yzf,following_ego_lane,110.273528114533,5.49858435127484,-0.124780334650297,5.49858435127484,-0.124780334650297,5.43936681747437,-0.12348223477602,0,0,normal,0,0,0
195,152,vehicle.tesla.model3,straight_through,73.8096654239997,0.0314157198277953,4.99990130428069,0.0314157198277953,4.99990130428069,-1.12962067127228,4.69181442260742,0,0,normal,0,0,0
195,153,vehicle.harley-davidson.low_rider,turn_left,29.0466046648384,0.0251325758622363,3.99992104342455,0.0251325758622363,3.99992104342455,-0.0532015115022659,-0.165620729327202,0,0,normal,0,0,0
195,154,vehicle.diamondback.century,roadside_edge,51.1664792168907,0.0188494318966772,2.99994078256841,0.0188494318966772,2.99994078256841,0.915717363357544,0.214750722050667,0,0,normal,0,0,0
195,155,vehicle.carlamotors.carlacola,slow_through,50.2751399578441,-0.0157078599138974,-2.49995065214034,-0.0157078599138974,-2.49995065214034,0.296885758638382,-2.46153450012207,0,0,normal,0,0,0
195,156,vehicle.bh.crossbike,roadside_edge,50.8108021962484,-0.0188494318966768,-2.99994078256841,-0.0188494318966768,-2.99994078256841,0.828149020671844,-0.518505215644836,0,0,normal,0,0,0
195,157,vehicle.audi.tt,turn_right,10.960694296852,-3.98689058456157,-0.323579150648306,-3.98689058456157,-0.323579150648306,0.545964419841766,-0.347181618213654,0,0,normal,0,0,0
195,158,vehicle.mitsubishi.fusorosa,straight_through,11.4939834904247,-4.99948794685753,0.0715560565314597,-4.99948794685753,0.0715560565314597,-4.1386251449585,-0.449791818857193,0,0,normal,0,8,0
195,159,vehicle.vespa.zx125,informal_merge,30.8141978381312,-2.71307771466688,-2.21115565127785,-2.71307771466688,-2.21115565127785,-2.87606382369995,-0.387752145528793,0,0,normal,0,0,0
195,160,vehicle.nissan.micra,turn_right,68.8653316568741,-0.291560256986671,3.98935992567052,-0.291560256986671,3.98935992567052,1.05018222332001,3.43044185638428,0,0,normal,0,0,0
195,161,vehicle.yamaha.yzf,following_ego_lane,110.822949509497,5.49858435127484,-0.124780334650297,5.49858435127484,-0.124780334650297,5.43959665298462,-0.123488530516624,0,0,normal,0,0,0
196,152,vehicle.tesla.model3,straight_through,74.2971017948259,0.0314157198277953,4.99990130428069,0.0314157198277953,4.99990130428069,-1.13591146469116,4.69025707244873,0,0,normal,0,0,0
196,153,vehicle.harley-davidson.low_rider,turn_left,28.9917977458886,0.0251325758622363,3.99992104342455,0.0251325758622363,3.99992104342455,-0.0419982708990574,-0.69406658411026,0,0,normal,0,0,0
196,154,vehicle.diamondback.century,roadside_edge,51.2665355248508,0.0188494318966772,2.99994078256841,0.0188494318966772,2.99994078256841,0.81363582611084,0.227908283472061,0,0,normal,0,0,0
196,155,vehicle.carlamotors.carlacola,slow_through,50.3917789955786,-0.0157078599138974,-2.49995065214034,-0.0157078599138974,-2.49995065214034,0.300219923257828,-2.46113085746765,0,0,normal,0,0,0
196,156,vehicle.bh.crossbike,roadside_edge,50.8583895452992,-0.0188494318966768,-2.99994078256841,-0.0188494318966768,-2.99994078256841,0.817157626152039,-0.610862553119659,0,0,normal,0,0,0
196,157,vehicle.audi.tt,turn_right,11.0485864272926,-3.98689058456157,-0.323579150648306,-3.98689058456157,-0.323579150648306,0.203457862138748,0.372267663478851,0,0,normal,0,0,0
196,158,vehicle.mitsubishi.fusorosa,straight_through,11.9777965444214,-4.99948794685753,0.0715560565314597,-4.99948794685753,0.0715560565314597,-4.21349096298218,-0.705916702747345,0,0,normal,0,8,0
196,159,vehicle.vespa.zx125,informal_merge,30.5274627080972,-2.71307771466688,-2.21115565127785,-2.71307771466688,-2.21115565127785,-2.88062071800232,-0.390923023223877,0,0,normal,0,0,0
196,160,vehicle.nissan.micra,turn_right,69.197274767632,-0.291560256986671,3.98935992567052,-0.291560256986671,3.98935992567052,1.06528902053833,3.42223572731018,0,0,normal,0,0,0
196,161,vehicle.yamaha.yzf,following_ego_lane,111.384852266164,5.49858435127484,-0.124780334650297,5.49858435127484,-0.124780334650297,5.43869972229004,-0.123469330370426,0,0,normal,0,0,0
197,152,vehicle.tesla.model3,straight_through,74.7339268895013,0.0314157198277953,4.99990130428069,0.0314157198277953,4.99990130428069,-1.09793186187744,4.70067024230957,0,0,normal,0,0,0
197,153,vehicle.harley-davidson.low_rider,turn_left,28.9547539072087,0.0251325758622363,3.99992104342455,0.0251325758622363,3.99992104342455,0.0684496834874153,-0.141567155718803,0,0,normal,0,0,0
197,154,vehicle.diamondback.century,roadside_edge,51.3560246561431,0.0188494318966772,2.99994078256841,0.0188494318966772,2.99994078256841,0.749665796756744,0.242807865142822,0,0,normal,0,0,0
197,155,vehicle.carlamotors.carlacola,slow_through,50.4968789282309,-0.0157078599138974,-2.49995065214034,-0.0157078599138974,-2.49995065214034,0.289681971073151,-2.46246528625488,0,0,normal,0,0,0
197,156,vehicle.bh.crossbike,roadside_edge,50.9093702811455,-0.0188494318966768,-2.99994078256841,-0.0188494318966768,-2.99994078256841,0.747759640216827,-0.560845255851746,0,0,normal,0,0,0
197,157,vehicle.audi.tt,turn_right,10.976008959481,-3.98689058456157,-0.323579150648306,-3.98689058456157,-0.323579150648306,0.530644476413727,-0.296355456113815,0,0,normal,0,0,0
197,158,vehicle.mitsubishi.fusorosa,straight_through,12.4752684908458,-4.99948794685753,0.0715560565314597,-4.99948794685753,0.0715560565314597,-4.26205396652222,-0.806254804134369,0,0,normal,0,8,0
197,159,vehicle.vespa.zx125,informal_merge,30.249870787752,-2.71307771466688,-2.21115565127785,-2.71307771466688,-2.21115565127785,-2.88506531715393,-0.399762630462646,0,0,normal,0,0,0
197,160,vehicle.nissan.micra,turn_right,69.4910855765201,-0.291560256986671,3.98935992567052,-0.291560256986671,3.98935992567052,0.990338861942291,3.45209097862244,0,0,normal,0,0,0
197,161,vehicle.yamaha.yzf,following_ego_lane,111.88411225054,5.49858435127484,-0.124780334650297,5.49858435127484,-0.124780334650297,5.44377374649048,-0.123584754765034,0,0,normal,0,0,0
198,152,vehicle.tesla.model3,straight_through,75.2119481360339,0.0314157198277953,4.99990130428069,0.0314157198277953,4.99990130428069,-1.08559572696686,4.70412969589233,0,0,normal,0,0,0
198,153,vehicle.harley-davidson.low_rider,turn_left,28.9018200149892,0.0251325758622363,3.99992104342455,0.0251325758622363,3.99992104342455,0.0193096101284027,-0.1112115457654,0,0,normal,0,0,0
198,154,vehicle.diamondback.century,roadside_edge,51.4483953961446,0.0188494318966772,2.99994078256841,0.0188494318966772,2.99994078256841,0.712619364261627,0.252296477556229,0,0,normal,0,0,0
198,155,vehicle.carlamotors.carlacola,slow_through,50.612014702432,-0.0157078599138974,-2.49995065214034,-0.0157078599138974,-2.49995065214034,0.285890638828278,-2.46294760704041,0,0,normal,0,0,0
198,156,vehicle.bh.crossbike,roadside_edge,50.944387506653,-0.0188494318966768,-2.99994078256841,-0.0188494318966768,-2.99994078256841,0.749447464942932,-0.574831485748291,0,0,normal,0,0,0
198,157,vehicle.audi.tt,turn_right,11.0674977348468,-3.98689058456157,-0.323579150648306,-3.98689058456157,-0.323579150648306,0.188179597258568,0.367413252592087,0,0,normal,0,0,0
198,158,vehicle.mitsubishi.fusorosa,straight_through,12.8914009122986,-4.99948794685753,0.0715560565314597,-4.99948794685753,0.0715560565314597,-4.20563364028931,0.0967858657240868,0,0,normal,0,8,0
198,159,vehicle.vespa.zx125,informal_merge,29.9780274991309,-2.71307771466688,-2.21115565127785,-2.71307771466688,-2.21115565127785,-2.8880512714386,-0.403462439775467,0,0,normal,0,0,0
198,160,vehicle.nissan.micra,turn_right,69.817051914103,-0.291560256986671,3.98935992567052,-0.291560256986671,3.98935992567052,1.04948472976685,3.42533135414124,0,0,normal,0,0,0
198,161,vehicle.yamaha.yzf,following_ego_lane,112.430426001373,5.49858435127484,-0.124780334650297,5.49858435127484,-0.124780334650297,5.44496583938599,-0.123611994087696,0,0,normal,0,0,0
199,152,vehicle.tesla.model3,straight_through,75.6882403083105,0.0314157198277953,4.99990130428069,0.0314157198277953,4.99990130428069,-1.12385785579681,4.69396209716797,0,0,normal,0,0,0
199,153,vehicle.harley-davidson.low_rider,turn_left,28.8546324243218,0.0251325758622363,3.99992104342455,0.0251325758622363,3.99992104342455,0.000230499586905353,-0.106453023850918,0,0,normal,0,0,0
199,154,vehicle.diamondback.century,roadside_edge,51.538520956901,0.0188494318966772,2.99994078256841,0.0188494318966772,2.99994078256841,0.68821394443512,0.243398353457451,0,0,normal,0,0,0
199,155,vehicle.carlamotors.carlacola,slow_through,50.7279606376969,-0.0157078599138974,-2.49995065214034,-0.0157078599138974,-2.49995065214034,0.284744143486023,-2.46310019493103,0,0,normal,0,0,0
199,156,vehicle.bh.crossbike,roadside_edge,50.9912253902432,-0.0188494318966768,-2.99994078256841,-0.0188494318966768,-2.99994078256841,0.735017001628876,-0.594198107719421,0,0,normal,0,0,0
199,157,vehicle.audi.tt,turn_right,10.9982647688037,-3.98689058456157,-0.323579150648306,-3.98689058456157,-0.323579150648306,0.600874304771423,-0.354821801185608,0,0,normal,0,0,0
199,158,vehicle.mitsubishi.fusorosa,straight_through,13.4100825151194,-4.99948794685753,0.0715560565314597,-4.99948794685753,0.0715560565314597,-4.53551530838013,-0.297809332609177,0,0,normal,0,8,0
199,159,vehicle.vespa.zx125,informal_merge,29.7171704399781,-2.71307771466688,-2.21115565127785,-2.71307771466688,-2.21115565127785,-2.66463184356689,-0.271735936403275,0,0,normal,0,0,0
199,160,vehicle.nissan.micra,turn_right,70.1424153205235,-0.291560256986671,3.98935992567052,-0.291560256986671,3.98935992567052,1.05225813388824,3.42227125167847,0,0,normal,0,0,0
199,161,vehicle.yamaha.yzf,following_ego_lane,112.976052316249,5.49858435127484,-0.124780334650297,5.49858435127484,-0.124780334650297,5.44024181365967,-0.123519733548164,0,0,normal,0,0,0
200,152,vehicle.tesla.model3,straight_through,76.1680291279899,0.0314157198277953,4.99990130428069,0.0314157198277953,4.99990130428069,-1.12871325016022,4.69279384613037,0,0,normal,0,0,0
200,153,vehicle.harley-davidson.low_rider,turn_left,28.7977206674069,0.0251325758622363,3.99992104342455,0.0251325758622363,3.99992104342455,0.00376658141613007,-0.106478318572044,0,0,normal,0,0,0
200,154,vehicle.diamondback.century,roadside_edge,51.6246726834011,0.0188494318966772,2.99994078256841,0.0188494318966772,2.99994078256841,0.670140981674194,0.19111967086792,0,0,normal,0,0,0
200,155,vehicle.carlamotors.carlacola,slow_through,50.8497188816675,-0.0157078599138974,-2.49995065214034,-0.0157078599138974,-2.49995065214034,0.296605348587036,-2.46162366867065,0,0,normal,0,0,0
200,156,vehicle.bh.crossbike,roadside_edge,51.0403301401806,-0.0188494318966768,-2.99994078256841,-0.0188494318966768,-2.99994078256841,0.731558918952942,-0.570439040660858,0,0,normal,0,0,0
200,157,vehicle.audi.tt,turn_right,11.083888120318,-3.98689058456157,-0.323579150648306,-3.98689058456157,-0.323579150648306,0.202391177415848,0.373646408319473,0,0,normal,0,0,0
200,158,vehicle.mitsubishi.fusorosa,straight_through,13.9554625879759,-4.99948794685753,0.0715560565314597,-4.99948794685753,0.0715560565314597,-4.59390020370483,-0.362129151821136,0,0,normal,0,8,0
200,159,vehicle.vespa.zx125,informal_merge,29.4549762277581,-2.71307771466688,-2.21115565127785,-2.71307771466688,-2.21115565127785,-2.85570740699768,-0.338838964700699,0,0,normal,0,0,0
200,160,vehicle.nissan.micra,turn_right,70.4682198054127,-0.291560256986671,3.98935992567052,-0.291560256986671,3.98935992567052,1.0624383687973,3.41605305671692,0,0,normal,0,0,0
200,161,vehicle.yamaha.yzf,following_ego_lane,113.527990872775,5.49858435127484,-0.124780334650297,5.49858435127484,-0.124780334650297,5.43901920318604,-0.123488374054432,0,0,normal,0,0,0
201,152,vehicle.tesla.model3,straight_through,76.6312502449375,0.0314157198277953,4.99990130428069,0.0314157198277953,4.99990130428069,-1.12099230289459,4.69503355026245,0,0,normal,0,0,0
201,153,vehicle.harley-davidson.low_rider,turn_left,28.7449514471233,0.0251325758622363,3.99992104342455,0.0251325758622363,3.99992104342455,0.00188254134263843,-0.0893882662057877,0,0,normal,0,0,0
201,154,vehicle.diamondback.century,roadside_edge,51.7003711827224,0.0188494318966772,2.99994078256841,0.0188494318966772,2.99994078256841,0.641448438167572,0.176899328827858,0,0,normal,0,0,0
201,155,vehicle.carlamotors.carlacola,slow_through,50.9699655502173,-0.0157078599138974,-2.49995065214034,-0.0157078599138974,-2.49995065214034,0.296702086925507,-2.4616334438324,0,0,normal,0,0,0
201,156,vehicle.bh.crossbike,roadside_edge,51.0865190817894,-0.0188494318966768,-2.99994078256841,-0.0188494318966768,-2.99994078256841,0.736318349838257,-0.601102292537689,0,0,normal,0,0,0
201,157,vehicle.audi.tt,turn_right,11.0006297210701,-3.98689058456157,-0.323579150648306,-3.98689058456157,-0.323579150648306,0.534938991069794,-0.289180338382721,0,0,normal,0,0,0
201,158,vehicle.mitsubishi.fusorosa,straight_through,14.5466257270223,-4.99948794685753,0.0715560565314597,-4.99948794685753,0.0715560565314597,-4.48395967483521,-0.423937022686005,0,0,normal,0,8,0
201,159,vehicle.vespa.zx125,informal_merge,29.1671336298455,-2.71307771466688,-2.21115565127785,-2.71307771466688,-2.21115565127785,-2.90172624588013,-0.435033023357391,0,0,normal,0,0,0
201,160,vehicle.nissan.micra,turn_right,70.7808295174225,-0.291560256986671,3.98935992567052,-0.291560256986671,3.98935992567052,1.05000197887421,3.41950345039368,0,0,normal,0,0,0
201,161,vehicle.yamaha.yzf,following_ego_lane,114.063919045588,5.49858435127484,-0.124780334650297,5.49858435127484,-0.124780334650297,5.43984413146973,-0.12351531535387,0,0,normal,0,0,0
202,152,vehicle.tesla.model3,straight_through,77.0823504850571,0.0314157198277953,4.99990130428069,0.0314157198277953,4.99990130428069,-1.12066781520844,4.69526147842407,0,0,normal,0,0,0
202,153,vehicle.harley-davidson.low_rider,turn_left,28.6581223093987,0.0251325758622363,3.99992104342455,0.0251325758622363,3.99992104342455,0.00497477687895298,-0.106992110610008,0,0,normal,0,0,0
202,154,vehicle.diamondback.century,roadside_edge,51.7474485818428,0.0188494318966772,2.99994078256841,0.0188494318966772,2.99994078256841,0.614556431770325,0.206205934286118,0,0,normal,0,0,0
202,155,vehicle.carlamotors.carlacola,slow_through,51.071505972339,-0.0157078599138974,-2.49995065214034,-0.0157078599138974,-2.49995065214034,0.28591001033783,-2.46299505233765,0,0,normal,0,0,0
202,156,vehicle.bh.crossbike,roadside_edge,51.103994245248,-0.0188494318966768,-2.99994078256841,-0.0188494318966768,-2.99994078256841,0.697897911071777,-0.554391264915466,0,0,normal,0,0,0
202,157,vehicle.audi.tt,turn_right,11.0850224373504,-3.98689058456157,-0.323579150648306,-3.98689058456157,-0.323579150648306,0.217397272586823,0.387718588113785,0,0,normal,0,0,0
202,158,vehicle.mitsubishi.fusorosa,straight_through,15.0667067504109,-4.99948794685753,0.0715560565314597,-4.99948794685753,0.0715560565314597,-4.52576732635498,-0.409117579460144,0,0,normal,0,8,0
202,159,vehicle.vespa.zx125,informal_merge,28.9161147458049,-2.71307771466688,-2.21115565127785,-2.71307771466688,-2.21115565127785,-2.91992783546448,-0.484664022922516,0,0,normal,0,0,0
202,160,vehicle.nissan.micra,turn_right,71.029709048892,-0.291560256986671,3.98935992567052,-0.291560256986671,3.98935992567052,0.9726602435112,3.45088243484497,0,0,normal,0,0,0
202,161,vehicle.yamaha.yzf,following_ego_lane,114.504819239033,5.49858435127484,-0.124780334650297,5.49858435127484,-0.124780334650297,5.44860076904297,-0.123710118234158,0,0,normal,0,0,0
203,152,vehicle.tesla.model3,straight_through,77.5816621294982,0.0314157198277953,4.99990130428069,0.0314157198277953,4.99990130428069,-1.16610074043274,4.68306016921997,0,0,normal,0,0,0
203,153,vehicle.harley-davidson.low_rider,turn_left,28.4751516110878,0.0251325758622363,3.99992104342455,0.0251325758622363,3.99992104342455,0.0041998540982604,-0.0670426860451698,0,0,normal,0,0,0
203,154,vehicle.diamondback.century,roadside_edge,51.7212167892694,0.0188494318966772,2.99994078256841,0.0188494318966772,2.99994078256841,0.583341062068939,0.237036839127541,0,0,normal,0,0,0
203,155,vehicle.carlamotors.carlacola,slow_through,51.1332097340097,-0.0157078599138974,-2.49995065214034,-0.0157078599138974,-2.49995065214034,0.309082567691803,-2.46008849143982,0,0,normal,0,0,0
203,156,vehicle.bh.crossbike,roadside_edge,51.0611786626672,-0.0188494318966768,-2.99994078256841,-0.0188494318966768,-2.99994078256841,0.73234897851944,-0.342197805643082,0,0,normal,0,0,0
203,157,vehicle.audi.tt,turn_right,10.9878321481219,-3.98689058456157,-0.323579150648306,-3.98689058456157,-0.323579150648306,0.470629453659058,-0.237615406513214,0,0,normal,0,0,0
203,158,vehicle.mitsubishi.fusorosa,straight_through,15.8952606697719,-4.99948794685753,0.0715560565314597,-4.99948794685753,0.0715560565314597,-4.48790836334229,-0.58985447883606,0,0,normal,0,8,0
203,159,vehicle.vespa.zx125,informal_merge,28.4866027540339,-2.71307771466688,-2.21115565127785,-2.71307771466688,-2.21115565127785,-2.71480512619019,-0.401019990444183,0,0,normal,0,0,0
203,160,vehicle.nissan.micra,turn_right,71.3713333144529,-0.291560256986671,3.98935992567052,-0.291560256986671,3.98935992567052,1.16206777095795,3.36724233627319,0,0,normal,0,0,0
203,161,vehicle.yamaha.yzf,following_ego_lane,115.109250396441,5.49858435127484,-0.124780334650297,5.49858435127484,-0.124780334650297,5.43110179901123,-0.123306393623352,0,0,normal,0,0,0
204,152,vehicle.tesla.model3,straight_through,77.9797183444035,0.0314157198277953,4.99990130428069,0.0314157198277953,4.99990130428069,-0.940682530403137,4.54271221160889,0,0,normal,0,0,0
204,153,vehicle.harley-davidson.low_rider,turn_left,28.296476904823,0.0251325758622363,3.99992104342455,0.0251325758622363,3.99992104342455,0.01567243039608,0.0731198638677597,0,0,normal,0,0,0
