tick,actorId,blueprint,intent,distanceToEgo,originalTargetVx,originalTargetVy,appliedTargetVx,appliedTargetVy,actualVx,actualVy,clampActive,newCollisionEvent,recoveryState
306,114,vehicle.bh.crossbike,roadside_edge,78.5783339806498,-0.0188494318966768,-2.99994078256841,-0.0188494318966768,-2.99994078256841,-0.0457311160862446,-2.9700722694397,0,0,normal
306,115,vehicle.audi.tt,turn_right,24.2651360280067,-3.98689058456157,-0.323579150648306,-3.98689058456157,-0.323579150648306,-0.00343349296599627,0.00123088667169213,0,0,normal
306,116,vehicle.mitsubishi.fusorosa,straight_through,4.76054047280838,-4.99948794685753,0.0715560565314597,0,0,5.22255413670791e-06,1.86811103048967e-05,1,1,normal
306,117,vehicle.vespa.zx125,informal_merge,45.7860080981401,-2.71307771466688,-2.21115565127785,-2.71307771466688,-2.21115565127785,-3.03305006027222,-1.24803972244263,0,0,normal
306,118,vehicle.nissan.micra,turn_right,89.5391859774647,-0.291560256986671,3.98935992567052,-0.291560256986671,3.98935992567052,-1.7435702085495,2.21434450149536,0,0,normal
306,119,vehicle.yamaha.yzf,following_ego_lane,182.916247733526,5.49858435127484,-0.124780334650297,5.49858435127484,-0.124780334650297,4.46845436096191,-0.0386798046529293,0,0,normal
307,110,vehicle.tesla.model3,straight_through,100.598652137204,0.0314157198277953,4.99990130428069,0.0314157198277953,4.99990130428069,7.53728818381205e-06,0.00017083172861021,0,0,normal
307,111,vehicle.harley-davidson.low_rider,turn_left,20.2183822319953,-3.9825096879287,0.373653028295003,-3.9825096879287,0.373653028295003,-0.000133383873617277,3.21403149428079e-06,0,0,normal
307,112,vehicle.diamondback.century,roadside_edge,101.409483386665,0.0188494318966772,2.99994078256841,0.0188494318966772,2.99994078256841,-0.0293152630329132,-0.205397054553032,0,0,normal
307,113,vehicle.carlamotors.carlacola,slow_through,63.550829467278,-0.0157078599138974,-2.49995065214034,-0.0157078599138974,-2.49995065214034,0.0270802471786737,-0.208564549684525,0,0,normal
307,114,vehicle.bh.crossbike,roadside_edge,78.8348256283288,-0.0188494318966768,-2.99994078256841,-0.0188494318966768,-2.99994078256841,-0.0442465730011463,-2.97035765647888,0,0,normal
307,115,vehicle.audi.tt,turn_right,24.2649856874724,-3.98689058456157,-0.323579150648306,-3.98689058456157,-0.323579150648306,-0.0033147179055959,0.00317094405181706,0,0,normal
307,116,vehicle.mitsubishi.fusorosa,straight_through,4.76068771453559,-4.99948794685753,0.0715560565314597,0,0,4.19079424318625e-06,1.42009166665957e-05,1,1,normal
307,117,vehicle.vespa.zx125,informal_merge,45.9438730472693,-2.71307771466688,-2.21115565127785,-2.71307771466688,-2.21115565127785,-3.03715896606445,-1.24909365177155,0,0,normal
307,118,vehicle.nissan.micra,turn_right,89.8382915386524,-0.291560256986671,3.98935992567052,-0.291560256986671,3.98935992567052,-1.69423198699951,2.2824547290802,0,0,normal
307,119,vehicle.yamaha.yzf,following_ego_lane,183.49392623729,5.49858435127484,-0.124780334650297,5.49858435127484,-0.124780334650297,4.83466768264771,0.0590549223124981,0,0,normal
308,110,vehicle.tesla.model3,straight_through,100.590179560172,0.0314157198277953,4.99990130428069,0.0314157198277953,4.99990130428069,-0.000118148331239354,0.00871407892554998,0,0,normal
308,111,vehicle.harley-davidson.low_rider,turn_left,20.2176571584003,-3.9825096879287,0.373653028295003,-3.9825096879287,0.373653028295003,-6.8992972956039e-05,0.000138312432682142,0,0,normal
308,112,vehicle.diamondback.century,roadside_edge,101.384635837199,0.0188494318966772,2.99994078256841,0.0188494318966772,2.99994078256841,-0.104053683578968,-0.25243866443634,0,0,normal
308,113,vehicle.carlamotors.carlacola,slow_through,63.6192387923849,-0.0157078599138974,-2.49995065214034,-0.0157078599138974,-2.49995065214034,0.00226761098019779,-0.0244035590440035,0,0,normal
308,114,vehicle.bh.crossbike,roadside_edge,79.1096925487714,-0.0188494318966768,-2.99994078256841,-0.0188494318966768,-2.99994078256841,-0.0445983074605465,-2.96840357780457,0,0,normal
308,115,vehicle.audi.tt,turn_right,24.2629721984238,-3.98689058456157,-0.323579150648306,-3.98689058456157,-0.323579150648306,-0.00339993764646351,0.00319319381378591,0,0,normal
308,116,vehicle.mitsubishi.fusorosa,straight_through,4.76079109221184,-4.99948794685753,0.0715560565314597,0,0,2.60060483014968e-06,8.42552071844693e-06,1,1,normal
308,117,vehicle.vespa.zx125,informal_merge,46.1141064406721,-2.71307771466688,-2.21115565127785,-2.71307771466688,-2.21115565127785,-3.03324341773987,-1.2554544210434,0,0,normal
308,118,vehicle.nissan.micra,turn_right,90.1540768839585,-0.291560256986671,3.98935992567052,-0.291560256986671,3.98935992567052,-1.75071823596954,2.22170996665955,0,0,normal
308,119,vehicle.yamaha.yzf,following_ego_lane,184.112400571087,5.49858435127484,-0.124780334650297,5.49858435127484,-0.124780334650297,1.58136284351349,-0.0655100420117378,0,0,normal
309,110,vehicle.tesla.model3,straight_through,100.614264747706,0.0314157198277953,4.99990130428069,0.0314157198277953,4.99990130428069,-7.50480394344777e-05,0.00561796873807907,0,0,normal
309,111,vehicle.harley-davidson.low_rider,turn_left,20.214677101754,-3.9825096879287,0.373653028295003,-3.9825096879287,0.373653028295003,7.13503322913311e-05,-9.60004326771013e-05,0,0,normal
309,112,vehicle.diamondback.century,roadside_edge,101.393972600612,0.0188494318966772,2.99994078256841,0.0188494318966772,2.99994078256841,-0.058775719255209,-0.260102719068527,0,0,normal
309,113,vehicle.carlamotors.carlacola,slow_through,63.6867355941567,-0.0157078599138974,-2.49995065214034,-0.0157078599138974,-2.49995065214034,0.00219551078043878,-0.0195129532366991,0,0,normal
309,114,vehicle.bh.crossbike,roadside_edge,79.3851367523983,-0.0188494318966768,-2.99994078256841,-0.0188494318966768,-2.99994078256841,-0.0436350367963314,-2.96878170967102,0,0,normal
309,115,vehicle.audi.tt,turn_right,24.2608386069605,-3.98689058456157,-0.323579150648306,-3.98689058456157,-0.323579150648306,-0.0028074006550014,0.00337040680460632,0,0,normal
309,116,vehicle.mitsubishi.fusorosa,straight_through,4.76087709867226,-4.99948794685753,0.0715560565314597,0,0,1.02850390248932e-06,3.07401774080063e-06,1,1,normal
309,117,vehicle.vespa.zx125,informal_merge,46.2868252983009,-2.71307771466688,-2.21115565127785,-2.71307771466688,-2.21115565127785,-3.03183889389038,-1.26124048233032,0,0,normal
309,118,vehicle.nissan.micra,turn_right,90.4696315027267,-0.291560256986671,3.98935992567052,-0.291560256986671,3.98935992567052,-1.64792823791504,2.35415697097778,0,0,normal
309,119,vehicle.yamaha.yzf,following_ego_lane,184.281177916718,5.49858435127484,-0.124780334650297,5.49858435127484,-0.124780334650297,1.02820563316345,1.04722535610199,0,0,normal
310,110,vehicle.tesla.model3,straight_through,100.604945973406,0.0314157198277953,4.99990130428069,0.0314157198277953,4.99990130428069,-0.000113618771138135,0.00830648001283407,0,0,normal
310,111,vehicle.harley-davidson.low_rider,turn_left,20.2295327028801,-3.9825096879287,0.373653028295003,-3.9825096879287,0.373653028295003,-0.00119249813724309,0.000126038532471284,0,0,normal
310,112,vehicle.diamondback.century,roadside_edge,101.388577794543,0.0188494318966772,2.99994078256841,0.0188494318966772,2.99994078256841,-0.0487595275044441,-0.273491412401199,0,0,normal
310,113,vehicle.carlamotors.carlacola,slow_through,63.7539663041393,-0.0157078599138974,-2.49995065214034,-0.0157078599138974,-2.49995065214034,0.0189533308148384,-0.118060231208801,0,0,normal
310,114,vehicle.bh.crossbike,roadside_edge,79.6603538068056,-0.0188494318966768,-2.99994078256841,-0.0188494318966768,-2.99994078256841,-0.0427598431706429,-2.97004365921021,0,0,normal
310,115,vehicle.audi.tt,turn_right,24.2583147983638,-3.98689058456157,-0.323579150648306,-3.98689058456157,-0.323579150648306,-0.00320106954313815,0.00415430217981339,0,0,normal
310,116,vehicle.mitsubishi.fusorosa,straight_through,4.76099372731258,-4.99948794685753,0.0715560565314597,0,0,-1.482387830265e-07,-9.90589683169674e-07,1,1,normal
310,117,vehicle.vespa.zx125,informal_merge,46.4618374008618,-2.71307771466688,-2.21115565127785,-2.71307771466688,-2.21115565127785,-3.03226733207703,-1.2637687921524,0,0,normal
310,118,vehicle.nissan.micra,turn_right,90.7862311112039,-0.291560256986671,3.98935992567052,-0.291560256986671,3.98935992567052,-1.75001633167267,2.23840975761414,0,0,normal
310,119,vehicle.yamaha.yzf,following_ego_lane,184.335898165135,5.49858435127484,-0.124780334650297,5.49858435127484,-0.124780334650297,-0.0326163172721863,0.000419962394516915,0,0,normal
311,110,vehicle.tesla.model3,straight_through,100.597371700767,0.0314157198277953,4.99990130428069,0.0314157198277953,4.99990130428069,-0.000201117509277537,0.0142561243847013,0,0,normal
311,111,vehicle.harley-davidson.low_rider,turn_left,20.220795096885,-3.9825096879287,0.373653028295003,-3.9825096879287,0.373653028295003,-5.97238511090836e-07,-0.000114560571091715,0,0,normal
311,112,vehicle.diamondback.century,roadside_edge,101.385847003487,0.0188494318966772,2.99994078256841,0.0188494318966772,2.99994078256841,-0.0455600395798683,-0.257475554943085,0,0,normal
311,113,vehicle.carlamotors.carlacola,slow_through,63.8222935041371,-0.0157078599138974,-2.49995065214034,-0.0157078599138974,-2.49995065214034,0.0196058284491301,-0.116782575845718,0,0,normal
311,114,vehicle.bh.crossbike,roadside_edge,79.9029387758943,-0.0188494318966768,-2.99994078256841,-0.0188494318966768,-2.99994078256841,-0.0411247424781322,-2.97045350074768,0,0,normal
311,115,vehicle.audi.tt,turn_right,24.2489436386333,-3.98689058456157,-0.323579150648306,-3.98689058456157,-0.323579150648306,-0.0017235305858776,0.00326822209171951,0,0,normal
311,116,vehicle.mitsubishi.fusorosa,straight_through,4.76109546118463,-4.99948794685753,0.0715560565314597,0,0,-7.65905269872746e-07,-2.96736243399209e-06,1,1,normal
311,117,vehicle.vespa.zx125,informal_merge,46.6396739465238,-2.71307771466688,-2.21115565127785,-2.71307771466688,-2.21115565127785,-3.03221297264099,-1.26716792583466,0,0,normal
311,118,vehicle.nissan.micra,turn_right,91.1041510123893,-0.291560256986671,3.98935992567052,-0.291560256986671,3.98935992567052,-1.75418865680695,2.24155306816101,0,0,normal
311,119,vehicle.yamaha.yzf,following_ego_lane,184.302624063114,5.49858435127484,-0.124780334650297,5.49858435127484,-0.124780334650297,-0.285290360450745,-0.0146725159138441,0,0,normal
312,110,vehicle.tesla.model3,straight_through,100.590268915632,0.0314157198277953,4.99990130428069,0.0314157198277953,4.99990130428069,-0.000196201435755938,0.0138950431719422,0,0,normal
312,111,vehicle.harley-davidson.low_rider,turn_left,20.2142242097708,-3.9825096879287,0.373653028295003,-3.9825096879287,0.373653028295003,-6.8939923949074e-05,-1.99046735360753e-05,0,0,normal
312,112,vehicle.diamondback.century,roadside_edge,101.381814061808,0.0188494318966772,2.99994078256841,0.0188494318966772,2.99994078256841,-0.0683155208826065,-0.226321637630463,0,0,normal
312,113,vehicle.carlamotors.carlacola,slow_through,63.8909381520163,-0.0157078599138974,-2.49995065214034,-0.0157078599138974,-2.49995065214034,0.0216863602399826,-0.122632749378681,0,0,normal
312,114,vehicle.bh.crossbike,roadside_edge,80.2095024973734,-0.0188494318966768,-2.99994078256841,-0.0188494318966768,-2.99994078256841,-0.0413408130407333,-2.96906733512878,0,0,normal
312,115,vehicle.audi.tt,turn_right,24.2477873867133,-3.98689058456157,-0.323579150648306,-3.98689058456157,-0.323579150648306,-0.00375209259800613,0.00367658515460789,0,0,normal
312,116,vehicle.mitsubishi.fusorosa,straight_through,4.76119719743382,-4.99948794685753,0.0715560565314597,0,0,-1.10734117697575e-06,-3.95618553739041e-06,1,1,normal
312,117,vehicle.vespa.zx125,informal_merge,46.818155207097,-2.71307771466688,-2.21115565127785,-2.71307771466688,-2.21115565127785,-3.03288507461548,-1.2704986333847,0,0,normal
312,118,vehicle.nissan.micra,turn_right,91.4198260332867,-0.291560256986671,3.98935992567052,-0.291560256986671,3.98935992567052,-1.74503111839294,2.26040267944336,0,0,normal
312,119,vehicle.yamaha.yzf,following_ego_lane,184.333428124415,5.49858435127484,-0.124780334650297,5.49858435127484,-0.124780334650297,-0.0500454716384411,-0.00446796044707298,0,0,normal
313,110,vehicle.tesla.model3,straight_through,100.61331142194,0.0314157198277953,4.99990130428069,0.0314157198277953,4.99990130428069,-0.000114194190246053,0.00816278997808695,0,0,normal
313,111,vehicle.harley-davidson.low_rider,turn_left,20.2129042548571,-3.9825096879287,0.373653028295003,-3.9825096879287,0.373653028295003,1.34599204102415e-05,-0.000191903105587699,0,0,normal
313,112,vehicle.diamondback.century,roadside_edge,101.393837001738,0.0188494318966772,2.99994078256841,0.0188494318966772,2.99994078256841,0.0849298909306526,-0.211638525128365,0,0,normal
313,113,vehicle.carlamotors.carlacola,slow_through,63.9602276567407,-0.0157078599138974,-2.49995065214034,-0.0157078599138974,-2.49995065214034,0.0107700657099485,-0.0610585547983646,0,0,normal
313,114,vehicle.bh.crossbike,roadside_edge,80.468718148939,-0.0188494318966768,-2.99994078256841,-0.0188494318966768,-2.99994078256841,-0.0401685051620007,-2.97215700149536,0,0,normal
313,115,vehicle.audi.tt,turn_right,24.2446968976189,-3.98689058456157,-0.323579150648306,-3.98689058456157,-0.323579150648306,-0.00331491231918335,0.0040148994885385,0,0,normal
313,116,vehicle.mitsubishi.fusorosa,straight_through,4.76131713662949,-4.99948794685753,0.0715560565314597,0,0,-1.04180685411848e-06,-3.58203215000685e-06,1,1,normal
313,117,vehicle.vespa.zx125,informal_merge,47.008798606655,-2.71307771466688,-2.21115565127785,-2.71307771466688,-2.21115565127785,-3.02773427963257,-1.27896642684937,0,0,normal
313,118,vehicle.nissan.micra,turn_right,91.7506304511994,-0.291560256986671,3.98935992567052,-0.291560256986671,3.98935992567052,-1.79507637023926,2.20891284942627,0,0,normal
313,119,vehicle.yamaha.yzf,following_ego_lane,184.317959585674,5.49858435127484,-0.124780334650297,5.49858435127484,-0.124780334650297,-0.14565597474575,-0.00673467852175236,0,0,normal
314,110,vehicle.tesla.model3,straight_through,100.604664830443,0.0314157198277953,4.99990130428069,0.0314157198277953,4.99990130428069,-0.000186348872375675,0.0130544137209654,0,0,normal
314,111,vehicle.harley-davidson.low_rider,turn_left,20.2289406066257,-3.9825096879287,0.373653028295003,-3.9825096879287,0.373653028295003,-0.000369600631529465,0.000184887641808018,0,0,normal
314,112,vehicle.diamondback.century,roadside_edge,101.379003254133,0.0188494318966772,2.99994078256841,0.0188494318966772,2.99994078256841,-0.00944464933127165,-0.22426076233387,0,0,normal
314,113,vehicle.carlamotors.carlacola,slow_through,64.0303719349406,-0.0157078599138974,-2.49995065214034,-0.0157078599138974,-2.49995065214034,0.00536749605089426,-0.0301660858094692,0,0,normal
314,114,vehicle.bh.crossbike,roadside_edge,80.741295792325,-0.0188494318966768,-2.99994078256841,-0.0188494318966768,-2.99994078256841,-0.0393626913428307,-2.97156620025635,0,0,normal
314,115,vehicle.audi.tt,turn_right,24.2435602855329,-3.98689058456157,-0.323579150648306,-3.98689058456157,-0.323579150648306,-0.00347221759147942,0.00312372040934861,0,0,normal
314,116,vehicle.mitsubishi.fusorosa,straight_through,4.76140398112303,-4.99948794685753,0.0715560565314597,0,0,-7.54525444790488e-07,-2.60457977674378e-06,1,1,normal
314,117,vehicle.vespa.zx125,informal_merge,47.1921315572157,-2.71307771466688,-2.21115565127785,-2.71307771466688,-2.21115565127785,-3.03178071975708,-1.27902221679688,0,0,normal
314,118,vehicle.nissan.micra,turn_right,92.0675431814393,-0.291560256986671,3.98935992567052,-0.291560256986671,3.98935992567052,-1.74657773971558,2.27419710159302,0,0,normal
314,119,vehicle.yamaha.yzf,following_ego_lane,184.335827977002,5.49858435127484,-0.124780334650297,5.49858435127484,-0.124780334650297,-0.0707847401499748,-0.00420120963826776,0,0,normal
315,110,vehicle.tesla.model3,straight_through,100.597094519465,0.0314157198277953,4.99990130428069,0.0314157198277953,4.99990130428069,-0.000200174414203502,0.013976932503283,0,0,normal
315,111,vehicle.harley-davidson.low_rider,turn_left,20.2208492220864,-3.9825096879287,0.373653028295003,-3.9825096879287,0.373653028295003,-3.96692739741411e-05,5.3703934099758e-05,0,0,normal
315,112,vehicle.diamondback.century,roadside_edge,101.384631571542,0.0188494318966772,2.99994078256841,0.0188494318966772,2.99994078256841,0.0458568930625916,-0.178984865546227,0,0,normal
315,113,vehicle.carlamotors.carlacola,slow_through,64.0994790815644,-0.0157078599138974,-2.49995065214034,-0.0157078599138974,-2.49995065214034,0.019769286736846,-0.0967095270752907,0,0,normal
