tick,timestamp,actorId,actorType,impulseMagnitude,egoX,egoY,egoYawDeg
772,744.312003966421,225,static.prop.trashcan01,82.9149024664455,-7.17501163482666,108.470222473145,-54.7860679626465
772,744.326040066779,225,static.prop.trashcan01,90.3793999053955,-7.17490577697754,108.470268249512,-54.7875671386719
772,744.339492265135,225,static.prop.trashcan01,129.053657415271,-7.17480134963989,108.470329284668,-54.7893943786621
772,744.35462256521,225,static.prop.trashcan01,97.9019908744746,-7.17474174499512,108.470336914062,-54.7898483276367
773,744.368663866073,225,static.prop.trashcan01,90.0202798555416,-7.17474174499512,108.470336914062,-54.7898483276367
773,744.389563266188,225,static.prop.trashcan01,90.063838463458,-7.17470359802246,108.470367431641,-54.7907638549805
773,744.403641466051,225,static.prop.trashcan01,91.9598127003213,-7.17466306686401,108.470390319824,-54.7920837402344
773,744.417527265847,225,static.prop.trashcan01,91.1145884978322,-7.17463159561157,108.470405578613,-54.7930450439453
773,744.431955367327,225,static.prop.trashcan01,93.9980461499692,-7.17460060119629,108.470420837402,-54.7940940856934
773,744.445680268109,225,static.prop.trashcan01,90.7219667462889,-7.17457151412964,108.470436096191,-54.7952499389648
773,744.459953065962,225,static.prop.trashcan01,94.249811208389,-7.17453765869141,108.470443725586,-54.796257019043
774,744.474831465632,225,static.prop.trashcan01,96.5903909530452,-7.17450904846191,108.47046661377,-54.7973861694336
774,744.489160265774,225,static.prop.trashcan01,94.4684047248453,-7.17447328567505,108.470474243164,-54.7985763549805
774,744.503107268363,225,static.prop.trashcan01,92.2263685498905,-7.17443895339966,108.470497131348,-54.7996788024902
774,744.516729965806,225,static.prop.trashcan01,91.3708749300778,-7.17440795898438,108.470512390137,-54.8007698059082
774,744.530990768224,225,static.prop.trashcan01,95.9539037538289,-7.17437314987183,108.47053527832,-54.8018188476562
774,744.544985666871,225,static.prop.trashcan01,92.8416411137813,-7.17434549331665,108.470542907715,-54.8028221130371
774,744.559208866209,225,static.prop.trashcan01,94.963961728538,-7.17431497573853,108.470550537109,-54.8038902282715
774,744.573136664927,225,static.prop.trashcan01,91.913704922056,-7.17428827285767,108.470573425293,-54.8048973083496
774,744.587198965251,225,static.prop.trashcan01,93.889077884669,-7.17425632476807,108.470581054688,-54.8059349060059
775,744.602100767195,225,static.prop.trashcan01,97.2810526068067,-7.17422962188721,108.470596313477,-54.8069076538086
775,744.616432867944,225,static.prop.trashcan01,92.9098387525557,-7.17419910430908,108.470611572266,-54.807975769043
775,744.630751468241,225,static.prop.trashcan01,93.9108742465588,-7.17416143417358,108.47061920166,-54.8090705871582
775,744.645850267261,225,static.prop.trashcan01,97.8226474001473,-7.17412900924683,108.470642089844,-54.8100814819336
775,744.660834565759,225,static.prop.trashcan01,96.1581790860362,-7.17409324645996,108.470664978027,-54.8112678527832
775,744.675067868084,225,static.prop.trashcan01,93.8881973888118,-7.17405271530151,108.470672607422,-54.8123359680176
775,744.689620167017,225,static.prop.trashcan01,96.2907420790959,-7.17401361465454,108.470687866211,-54.8133735656738
776,744.704302765429,225,static.prop.trashcan01,96.1843586014082,-7.17398071289062,108.470710754395,-54.8143501281738
776,744.720165666193,225,static.prop.trashcan01,102.650882731581,-7.17394685745239,108.470733642578,-54.8154487609863
776,744.734720565379,225,static.prop.trashcan01,96.5494494917131,-7.1739068031311,108.470741271973,-54.8165817260742
776,744.749419465661,225,static.prop.trashcan01,97.7653523345461,-7.1738657951355,108.470756530762,-54.8176116943359
776,744.763612966985,225,static.prop.trashcan01,96.6070909866194,-7.17383241653442,108.470779418945,-54.8185615539551
776,744.777512166649,225,static.prop.trashcan01,83.1077852929403,-7.17383241653442,108.470779418945,-54.8185615539551
776,744.791380465031,225,static.prop.trashcan01,132.316846294214,-7.1737699508667,108.470817565918,-54.8203620910645
776,744.80714256689,225,static.prop.trashcan01,102.571284968967,-7.17367124557495,108.470855712891,-54.8215522766113
777,744.822118066251,225,static.prop.trashcan01,92.544892152742,-7.17357063293457,108.470893859863,-54.8226776123047
777,744.836929667741,225,static.prop.trashcan01,95.1192345149829,-7.17344760894775,108.470962524414,-54.8239669799805
777,744.850503865629,225,static.prop.trashcan01,84.359033829738,-7.17331695556641,108.471015930176,-54.8253059387207
777,744.864609766752,225,static.prop.trashcan01,88.9843660358038,-7.17328786849976,108.471031188965,-54.8249435424805
777,744.878435067832,225,static.prop.trashcan01,119.643932941582,-7.17328834533691,108.47102355957,-54.8240242004395
777,744.892117165029,225,static.prop.trashcan01,79.5526166441157,-7.17316102981567,108.471069335938,-54.8270492553711
777,744.906161565334,225,static.prop.trashcan01,85.205764912241,-7.1730170249939,108.471122741699,-54.8305244445801
778,744.921740766615,225,static.prop.trashcan01,100.144436368062,-7.17293453216553,108.471160888672,-54.832633972168
778,744.936025965959,225,static.prop.trashcan01,91.7635366117346,-7.17288064956665,108.471176147461,-54.834400177002
778,744.950444366783,225,static.prop.trashcan01,93.0850846820713,-7.17283725738525,108.471199035645,-54.8357429504395
778,744.964743066579,225,static.prop.trashcan01,93.7879884678865,-7.1727991104126,108.471206665039,-54.8370246887207
778,744.97899826616,225,static.prop.trashcan01,92.5404219526737,-7.172767162323,108.471229553223,-54.8382530212402
778,744.992782566696,225,static.prop.trashcan01,90.4251126576432,-7.17273664474487,108.471244812012,-54.8395538330078
778,745.00674136728,225,static.prop.trashcan01,91.3772855179928,-7.17270755767822,108.471267700195,-54.8407516479492
778,745.021763965487,225,static.prop.trashcan01,95.4810309567651,-7.17267942428589,108.471282958984,-54.8419380187988
779,745.035843268037,225,static.prop.trashcan01,91.8182860206093,-7.17264556884766,108.471298217773,-54.8433685302734
779,745.049160566181,225,static.prop.trashcan01,89.2375080270662,-7.17261219024658,108.471313476562,-54.8446235656738
779,745.062923565507,225,static.prop.trashcan01,89.1003672155633,-7.17258453369141,108.471343994141,-54.8456878662109
779,745.07742536813,225,static.prop.trashcan01,94.212316280847,-7.17255926132202,108.471351623535,-54.8468208312988
779,745.09159206599,225,static.prop.trashcan01,93.9876947664153,-7.1725492477417,108.471351623535,-54.8477020263672
779,745.105540964752,225,static.prop.trashcan01,87.8676170782838,-7.17251586914062,108.471366882324,-54.8485527038574
779,745.119075067341,225,static.prop.trashcan01,86.7419738794242,-7.17245674133301,108.471397399902,-54.8498992919922
779,745.133850365877,225,static.prop.trashcan01,92.3237732956886,-7.17235517501831,108.471450805664,-54.8519439697266
780,745.148339867592,225,static.prop.trashcan01,133.86675233232,-7.17223787307739,108.471504211426,-54.8543891906738
780,745.162539865822,225,static.prop.trashcan01,85.1505070236325,-7.17212629318237,108.471549987793,-54.8558235168457
780,745.176681768149,225,static.prop.trashcan01,85.2246915168486,-7.1720175743103,108.47159576416,-54.8579978942871
780,745.190273866057,225,static.prop.trashcan01,82.2667437522284,-7.1720175743103,108.47159576416,-54.8579978942871
780,745.204369764775,225,static.prop.trashcan01,85.3237114199969,-7.17191028594971,108.471649169922,-54.8599472045898
780,745.217772368342,225,static.prop.trashcan01,86.7833407568668,-7.17188882827759,108.471656799316,-54.8601837158203
781,745.233185768127,225,static.prop.trashcan01,96.3462396393572,-7.17183017730713,108.471687316895,-54.8613090515137
781,745.247259568423,225,static.prop.trashcan01,138.309450790895,-7.17173528671265,108.471733093262,-54.8639030456543
781,745.268405966461,225,static.prop.trashcan01,90.0331917746586,-7.1717004776001,108.471733093262,-54.864372253418
781,745.282670468092,225,static.prop.trashcan01,91.4959826103759,-7.17165327072144,108.47176361084,-54.8656768798828
781,745.296620465815,225,static.prop.trashcan01,90.3339464116505,-7.17162132263184,108.471771240234,-54.8668060302734
781,745.310633465648,225,static.prop.trashcan01,91.3534963737111,-7.17158985137939,108.471794128418,-54.8678817749023
781,745.325474567711,225,static.prop.trashcan01,95.3045315851288,-7.17156028747559,108.471817016602,-54.869026184082
781,745.340326566249,225,static.prop.trashcan01,95.2535765752857,-7.17152738571167,108.471832275391,-54.8704490661621
781,745.35458066687,225,static.prop.trashcan01,92.0813600333507,-7.17149114608765,108.471855163574,-54.8718757629395
782,745.368448168039,225,static.prop.trashcan01,90.5907807105575,-7.17145442962646,108.471870422363,-54.8731842041016
782,745.383123166859,225,static.prop.trashcan01,94.8523553261502,-7.17142200469971,108.471893310547,-54.8744354248047
782,745.396777667105,225,static.prop.trashcan01,89.757000909072,-7.17139005661011,108.471908569336,-54.8757705688477
782,745.41092216596,225,static.prop.trashcan01,92.8924118031182,-7.17135715484619,108.471923828125,-54.8770637512207
782,745.424841567874,225,static.prop.trashcan01,90.6289086035003,-7.17133045196533,108.471939086914,-54.8782234191895
782,745.438946668059,225,static.prop.trashcan01,92.0139011560742,-7.17129850387573,108.471961975098,-54.8794059753418
782,745.453381266445,225,static.prop.trashcan01,94.2206842446388,-7.17126893997192,108.471969604492,-54.8807640075684
783,745.467553965747,225,static.prop.trashcan01,92.7417580438069,-7.17123746871948,108.471977233887,-54.881950378418
783,745.481555167586,225,static.prop.trashcan01,91.6205386299841,-7.17121076583862,108.47200012207,-54.8831443786621
783,745.495249666274,225,static.prop.trashcan01,92.4710458089073,-7.17118263244629,108.472007751465,-54.8841781616211
783,745.509645365179,225,static.prop.trashcan01,91.7954320602329,-7.17113924026489,108.472038269043,-54.8856163024902
783,745.5235433653,225,static.prop.trashcan01,90.7574963321472,-7.17106628417969,108.472061157227,-54.8871994018555
783,745.538000065833,225,static.prop.trashcan01,93.7023698526898,-7.17102384567261,108.47208404541,-54.8879623413086
783,745.552605368197,225,static.prop.trashcan01,94.3576732919493,-7.1709885597229,108.472099304199,-54.8889694213867
783,745.56808886677,225,static.prop.trashcan01,99.6387996266556,-7.17095279693604,108.472106933594,-54.8900413513184
784,745.582167267799,225,static.prop.trashcan01,91.6045876441811,-7.17091798782349,108.472129821777,-54.8911399841309
784,745.596804965287,225,static.prop.trashcan01,94.3465671877503,-7.17088222503662,108.472152709961,-54.8922004699707
784,745.610426068306,225,static.prop.trashcan01,90.6626020510523,-7.17087507247925,108.472152709961,-54.8925476074219
784,745.624227967113,225,static.prop.trashcan01,91.8512244102402,-7.17085123062134,108.47216796875,-54.8932495117188
784,745.638118665665,225,static.prop.trashcan01,91.8817973648331,-7.17082500457764,108.472175598145,-54.8941307067871
784,745.652091965079,225,static.prop.trashcan01,90.3260534545691,-7.17080116271973,108.472198486328,-54.8951683044434
784,745.66577546671,225,static.prop.trashcan01,91.9498773555637,-7.17077445983887,108.472206115723,-54.8961448669434
785,745.680762667209,225,static.prop.trashcan01,95.4813595085679,-7.17072629928589,108.472221374512,-54.8976135253906
785,745.695692367852,225,static.prop.trashcan01,97.7694443069171,-7.17064571380615,108.47225189209,-54.8993721008301
785,745.70943056792,225,static.prop.trashcan01,89.2784962537561,-7.17060279846191,108.472274780273,-54.9001960754395
785,745.724501468241,225,static.prop.trashcan01,98.0822378825372,-7.17056274414062,108.472290039062,-54.901050567627
785,745.738608166575,225,static.prop.trashcan01,91.7757038719226,-7.17052984237671,108.472312927246,-54.9021224975586
785,745.752206966281,225,static.prop.trashcan01,89.8948409770337,-7.17049407958984,108.472328186035,-54.9030990600586
785,745.76597956568,225,static.prop.trashcan01,92.988038607189,-7.17045831680298,108.472343444824,-54.9040756225586
785,745.779993567616,225,static.prop.trashcan01,91.5346926243504,-7.17043113708496,108.472358703613,-54.9049606323242
785,745.794533967972,225,static.prop.trashcan01,95.1033183259259,-7.17040205001831,108.472373962402,-54.906063079834
786,745.808371767402,225,static.prop.trashcan01,90.6036041952269,-7.17037391662598,108.472389221191,-54.9072189331055
786,745.822660267353,225,static.prop.trashcan01,96.0971786940971,-7.17034244537354,108.472396850586,-54.9082221984863
786,745.836565967649,225,static.prop.trashcan01,100.705804901084,-7.1703052520752,108.47241973877,-54.9095458984375
786,745.85123706609,225,static.prop.trashcan01,79.8262126743676,-7.17025804519653,108.472442626953,-54.9104232788086
786,745.866477668285,225,static.prop.trashcan01,98.402791091401,-7.17025566101074,108.472427368164,-54.9101181030273
786,745.880642667413,225,static.prop.trashcan01,91.251443257115,-7.17022752761841,108.472450256348,-54.9106979370117
786,745.894531264901,225,static.prop.trashcan01,89.2597419854585,-7.17019033432007,108.472480773926,-54.9116516113281
787,745.908949166536,225,static.prop.trashcan01,93.3829077576488,-7.17015552520752,108.47248840332,-54.9125328063965
787,745.922998066992,225,static.prop.trashcan01,92.1902163159946,-7.17012214660645,108.472496032715,-54.913501739502
787,745.937442865223,225,static.prop.trashcan01,92.4116269147394,-7.17009019851685,108.472526550293,-54.9145431518555
787,745.951893966645,225,static.prop.trashcan01,92.634469134461,-7.17005681991577,108.472534179688,-54.9155120849609
787,745.965599566698,225,static.prop.trashcan01,88.9499905032211,-7.17002439498901,108.472557067871,-54.9166870117188
787,745.97921506688,225,static.prop.trashcan01,89.4355721005395,-7.1699914932251,108.472564697266,-54.9175987243652
787,745.993240166456,225,static.prop.trashcan01,90.3728335202473,-7.16996622085571,108.472587585449,-54.918571472168
787,746.007280867547,225,static.prop.trashcan01,92.3821087697519,-7.16993808746338,108.472595214844,-54.9195747375488
788,746.021262865514,225,static.prop.trashcan01,91.6371299018895,-7.16993474960327,108.472595214844,-54.9198799133301
788,746.035054665059,225,static.prop.trashcan01,90.5467232402446,-7.16991567611694,108.472602844238,-54.9205284118652
788,746.048930466175,225,static.prop.trashcan01,91.9979951868259,-7.16988611221313,108.472625732422,-54.9213180541992
788,746.062654968351,225,static.prop.trashcan01,91.6940241062512,-7.16985750198364,108.472633361816,-54.9223251342773
788,746.077073466033,225,static.prop.trashcan01,93.7890866046612,-7.16982936859131,108.47265625,-54.9233016967773
788,746.091371465474,225,static.prop.trashcan01,94.1203906232462,-7.16979646682739,108.472663879395,-54.9243431091309
788,746.104849968106,225,static.prop.trashcan01,87.645474505081,-7.16976499557495,108.472686767578,-54.9254722595215
788,746.11942076683,225,static.prop.trashcan01,94.7010286905212,-7.16973304748535,108.472694396973,-54.9262886047363
789,746.133962567896,225,static.prop.trashcan01,92.5939001661921,-7.1697039604187,108.472709655762,-54.9274215698242
789,746.149023965001,225,static.prop.trashcan01,96.983115619376,-7.16966772079468,108.472724914551,-54.9285202026367
789,746.162664067,225,static.prop.trashcan01,90.2718169895143,-7.16963195800781,108.47274017334,-54.9296531677246
789,746.176571466029,225,static.prop.trashcan01,112.499224350917,-7.16959619522095,108.472763061523,-54.9305992126465
789,746.190404165536,225,static.prop.trashcan01,93.1491042519022,-7.16957998275757,108.472763061523,-54.9309234619141
789,746.204364866018,225,static.prop.trashcan01,113.954662712599,-7.16956663131714,108.472763061523,-54.9314193725586
789,746.218411866575,225,static.prop.trashcan01,84.7025829197916,-7.1695499420166,108.472770690918,-54.9310493469238
789,746.232378665358,225,static.prop.trashcan01,130.873396984205,-7.16952991485596,108.472770690918,-54.9309959411621
790,746.246618065983,225,static.prop.trashcan01,86.8463312122069,-7.16952562332153,108.472770690918,-54.9297103881836
790,746.260711465031,225,static.prop.trashcan01,122.591115862469,-7.1695032119751,108.472778320312,-54.9291038513184
790,746.274900365621,225,static.prop.trashcan01,129.068058871377,-7.16933107376099,108.472869873047,-54.9330940246582
790,746.288814667612,225,static.prop.trashcan01,75.5680060254907,-7.16920375823975,108.472915649414,-54.9351081848145
790,746.303109765053,225,static.prop.trashcan01,92.2764946555722,-7.16915512084961,108.472938537598,-54.9355926513672
790,746.317087866366,225,static.prop.trashcan01,91.0804568218414,-7.16911172866821,108.472946166992,-54.9363822937012
791,746.332204867154,225,static.prop.trashcan01,95.0129129253693,-7.16907691955566,108.47297668457,-54.9373054504395
791,746.346810664982,225,static.prop.trashcan01,95.3658547698536,-7.16903924942017,108.472984313965,-54.9383773803711
791,746.360646165907,225,static.prop.trashcan01,95.277292133369,-7.16899394989014,108.473007202148,-54.9396820068359
791,746.374990366399,225,static.prop.trashcan01,102.047418039851,-7.16893672943115,108.473037719727,-54.9409332275391
791,746.389460366219,225,static.prop.trashcan01,103.138037925324,-7.16886281967163,108.47306060791,-54.9423217773438
791,746.405596166849,225,static.prop.trashcan01,114.383348605374,-7.16878032684326,108.473106384277,-54.943775177002
791,746.419848766178,225,static.prop.trashcan01,102.805675635494,-7.16868448257446,108.47314453125,-54.9454460144043
791,746.433996766806,225,static.prop.trashcan01,102.008011623144,-7.16866636276245,108.47314453125,-54.9458694458008
791,746.449272464961,225,static.prop.trashcan01,108.350064993137,-7.16860866546631,108.473182678223,-54.9468879699707
792,746.477053467184,225,static.prop.trashcan01,130.216033187714,-7.16852569580078,108.473213195801,-54.9484748840332
792,746.491389367729,225,static.prop.trashcan01,108.809902309192,-7.16831302642822,108.473289489746,-54.9520721435547
792,746.505642466247,225,static.prop.trashcan01,78.8245782010573,-7.16816902160645,108.473358154297,-54.953784942627
792,746.519373666495,225,static.prop.trashcan01,102.661911298974,-7.16791486740112,108.473472595215,-54.9579391479492
792,746.532982565463,225,static.prop.trashcan01,133.039862942676,-7.16769027709961,108.473571777344,-54.9616622924805
792,746.547840066254,225,static.prop.trashcan01,112.857938930439,-7.16745185852051,108.473678588867,-54.9655342102051
793,746.562145467848,225,static.prop.trashcan01,155.449650013289,-7.16719150543213,108.473793029785,-54.9702682495117
793,746.576487164944,225,static.prop.trashcan01,134.631840074523,-7.16699552536011,108.473861694336,-54.972728729248
793,746.589964266866,225,static.prop.trashcan01,100.391084902756,-7.16682243347168,108.473945617676,-54.9749946594238
793,746.60404246673,225,static.prop.trashcan01,100.301234137177,-7.16665983200073,108.473991394043,-54.9773483276367
793,746.618104465306,225,static.prop.trashcan01,122.981244034549,-7.16650152206421,108.474060058594,-54.9801864624023
793,746.631161168218,225,static.prop.trashcan01,101.464586836155,-7.1663556098938,108.474098205566,-54.9827499389648
793,746.645249567926,225,static.prop.trashcan01,104.509066355544,-7.16623258590698,108.474166870117,-54.9852142333984
793,746.659808665514,225,static.prop.trashcan01,115.532162230076,-7.16609525680542,108.474212646484,-54.9882392883301
794,746.6743574664,225,static.prop.trashcan01,104.350328605795,-7.16595554351807,108.474273681641,-54.9915351867676
794,746.688688468188,225,static.prop.trashcan01,97.7670419783001,-7.16582250595093,108.474334716797,-54.9946517944336
794,746.702540367842,225,static.prop.trashcan01,84.6424748039503,-7.16570091247559,108.474380493164,-54.9976959228516
794,746.716193266213,225,static.prop.trashcan01,120.824593364379,-7.16558027267456,108.47444152832,-55.0012741088867
794,746.73057596758,225,static.prop.trashcan01,87.5449098352607,-7.16546201705933,108.474487304688,-55.0040817260742
794,746.744674667716,225,static.prop.trashcan01,114.668248951628,-7.16536378860474,108.474548339844,-55.0074691772461
794,746.759145066142,225,static.prop.trashcan01,90.6693356910409,-7.16520738601685,108.474617004395,-55.0107040405273
795,746.773793168366,225,static.prop.trashcan01,90.9388197561611,-7.16520929336548,108.474624633789,-55.011302947998
795,746.788611665368,225,static.prop.trashcan01,136.468800717536,-7.16520023345947,108.474624633789,-55.0125617980957
795,746.802672166377,225,static.prop.trashcan01,131.671258582849,-7.16520547866821,108.474624633789,-55.0126533508301
795,746.816121865064,225,static.prop.trashcan01,90.7664411242749,-7.1650390625,108.474716186523,-55.0173225402832
795,746.829528167844,225,static.prop.trashcan01,88.6990321495806,-7.16491556167603,108.474769592285,-55.0210418701172
795,746.84403276816,225,static.prop.trashcan01,88.3701661686679,-7.16483068466187,108.474822998047,-55.0241012573242
795,746.858412668109,225,static.prop.trashcan01,94.3045606444555,-7.16475677490234,108.47486114502,-55.0272979736328
796,746.872970364988,225,static.prop.trashcan01,123.342831023224,-7.16467189788818,108.474899291992,-55.0306243896484
796,746.887584466487,225,static.prop.trashcan01,94.3688903817067,-7.16460800170898,108.474937438965,-55.0330352783203
796,746.901923168451,225,static.prop.trashcan01,92.2793318439509,-7.16457509994507,108.474967956543,-55.035083770752
796,746.917652968317,225,static.prop.trashcan01,100.349720250773,-7.16454553604126,108.474990844727,-55.0371551513672
