frame,timestamp,otherActorId,otherActorType,impulseMagnitude,egoX,egoY,egoYawDeg
198029,1452.64964376763,246,vehicle.yamaha.yzf,853.883218812901,-17.3867473602295,134.753753662109,-7.69501543045044
198030,1452.66206456721,246,vehicle.yamaha.yzf,266.962398389259,-17.2008476257324,134.724670410156,-9.34049606323242
198036,1452.75308736786,0,static.road,172.97331237793,-15.800106048584,134.560028076172,-20.1539840698242
198037,1452.76859456673,0,static.road,63.7781982421875,-15.5474576950073,134.521347045898,-21.6218776702881
198202,1455.00002566725,266,static.prop.coconutpalm,57313.0799276433,21.6171092987061,126.609603881836,-29.878755569458
198248,1455.65575776622,266,static.prop.coconutpalm,16264.7164621616,21.3094482421875,125.44686126709,-5.97745132446289
198258,1455.81000506505,266,static.prop.coconutpalm,2254.7659424626,21.3502330780029,125.37434387207,-4.63263082504272
198259,1455.82406666502,266,static.prop.coconutpalm,972.568351590585,21.3641777038574,125.371688842773,-4.59186029434204
198260,1455.83860626817,266,static.prop.coconutpalm,294.872616046992,21.3654479980469,125.368942260742,-4.52673435211182
198261,1455.85535356775,266,static.prop.coconutpalm,177.702064035474,21.3657970428467,125.367538452148,-4.49185371398926
198262,1455.86974356696,266,static.prop.coconutpalm,343.591060485477,21.3660049438477,125.366737365723,-4.47216987609863
198263,1455.88455086574,266,static.prop.coconutpalm,188.241074008387,21.3661441802979,125.366119384766,-4.45755100250244
198264,1455.8989700675,266,static.prop.coconutpalm,183.784177776098,21.366231918335,125.365631103516,-4.44586277008057
198265,1455.9125569649,266,static.prop.coconutpalm,126.778159174641,21.3662815093994,125.365219116211,-4.43603610992432
198266,1455.92573266476,266,static.prop.coconutpalm,148.548344757491,21.3662929534912,125.364891052246,-4.42776679992676
198267,1455.94043206796,266,static.prop.coconutpalm,174.066144098326,21.3662929534912,125.36450958252,-4.41858148574829
198268,1455.95607836545,266,static.prop.coconutpalm,210.687911812557,21.3662929534912,125.364036560059,-4.40759420394897
198269,1455.96878306568,266,static.prop.coconutpalm,153.191081743461,21.3662929534912,125.363464355469,-4.39374017715454
198270,1455.98377716541,266,static.prop.coconutpalm,150.207643034544,21.3662815093994,125.362945556641,-4.38080024719238
198271,1455.99950166792,266,static.prop.coconutpalm,196.44369055823,21.3662528991699,125.362464904785,-4.36886692047119
198272,1456.01359906793,266,static.prop.coconutpalm,124.73913248791,21.3662300109863,125.36190032959,-4.35547018051147
198273,1456.02932746708,266,static.prop.coconutpalm,157.708352167967,21.3662033081055,125.36141204834,-4.34359979629517
198274,1456.04289466515,266,static.prop.coconutpalm,162.908122938144,21.366174697876,125.360885620117,-4.3309645652771
198275,1456.05828156695,266,static.prop.coconutpalm,136.734391533361,21.3661422729492,125.360473632812,-4.32119798660278
198276,1456.07319646701,266,static.prop.coconutpalm,130.941994630531,21.3661098480225,125.359977722168,-4.30880928039551
198277,1456.08835926652,266,static.prop.coconutpalm,172.367298736225,21.366081237793,125.359466552734,-4.29678535461426
198278,1456.10214776546,266,static.prop.coconutpalm,123.87055465143,21.3660621643066,125.358909606934,-4.28305196762085
198279,1456.11574776843,266,static.prop.coconutpalm,111.473510886475,21.366039276123,125.358436584473,-4.2717604637146
198280,1456.12916536629,266,static.prop.coconutpalm,123.491979044169,21.3660125732422,125.358032226562,-4.26196432113647
198281,1456.14350966737,266,static.prop.coconutpalm,130.053544013755,21.3659915924072,125.357650756836,-4.25265645980835
198282,1456.15664856508,266,static.prop.coconutpalm,123.934425494922,21.3659687042236,125.35725402832,-4.24292135238647
198283,1456.17094376683,266,static.prop.coconutpalm,128.494976305073,21.3659515380859,125.356895446777,-4.23437690734863
198284,1456.18663026765,266,static.prop.coconutpalm,140.01185300489,21.3659343719482,125.356513977051,-4.22510004043579
198285,1456.20025486499,266,static.prop.coconutpalm,129.242767548217,21.3659248352051,125.356071472168,-4.21478366851807
198286,1456.21262226626,266,static.prop.coconutpalm,118.969532392429,21.3659191131592,125.355697631836,-4.2058424949646
198287,1456.22715486586,266,static.prop.coconutpalm,127.689551687218,21.3659133911133,125.355377197266,-4.19784688949585
198288,1456.24058246613,266,static.prop.coconutpalm,124.272973041589,21.3659076690674,125.354988098145,-4.18832588195801
198289,1456.25354736671,266,static.prop.coconutpalm,119.433874798557,21.3659076690674,125.354629516602,-4.17956590652466
198290,1456.26825046539,266,static.prop.coconutpalm,129.951500306078,21.365909576416,125.354270935059,-4.17096042633057
198291,1456.282175567,266,static.prop.coconutpalm,128.417470114944,21.3659191131592,125.353881835938,-4.16149997711182
198292,1456.29552226514,266,static.prop.coconutpalm,122.20854612399,21.3659248352051,125.353492736816,-4.15246772766113
198293,1456.30946776643,266,static.prop.coconutpalm,125.405317750992,21.3659400939941,125.353134155273,-4.14367771148682
198294,1456.3251686655,266,static.prop.coconutpalm,136.584692827008,21.3659496307373,125.352760314941,-4.13458395004272
198295,1456.34309346601,266,static.prop.coconutpalm,153.548837867771,21.3659687042236,125.352340698242,-4.12469673156738
198296,1456.3563718684,266,static.prop.coconutpalm,129.613227600071,21.3659954071045,125.351860046387,-4.1133131980896
198297,1456.37098376825,266,static.prop.coconutpalm,129.860526712858,21.3660106658936,125.351501464844,-4.10455465316772
198298,1456.38590496778,266,static.prop.coconutpalm,134.611720460613,21.3660297393799,125.351119995117,-4.09527683258057
198299,1456.39940926805,266,static.prop.coconutpalm,125.055608458753,21.3660526275635,125.350723266602,-4.08557271957397
198300,1456.41221366823,266,static.prop.coconutpalm,118.540072351659,21.3660736083984,125.350364685059,-4.07672309875488
198301,1456.42625456676,266,static.prop.coconutpalm,124.746324248442,21.366096496582,125.350028991699,-4.06829977035522
198302,1456.46489996836,266,static.prop.coconutpalm,163.444863995382,21.3661193847656,125.349655151367,-4.05929708480835
198303,1456.47778876498,266,static.prop.coconutpalm,155.214381237824,21.3662242889404,125.348403930664,-4.0294508934021
198304,1456.49178806692,266,static.prop.coconutpalm,118.275572570308,21.3662567138672,125.347946166992,-4.01846408843994
198305,1456.50414356589,266,static.prop.coconutpalm,116.167765976609,21.3662910461426,125.347503662109,-4.00747871398926
198306,1456.51863026619,266,static.prop.coconutpalm,136.730070377667,21.3663196563721,125.347129821777,-3.9979875087738
198307,1456.53299346566,266,static.prop.coconutpalm,144.006765875662,21.3663520812988,125.346733093262,-3.98837399482727
198308,1456.54646986723,266,static.prop.coconutpalm,111.666970989141,21.3663902282715,125.346305847168,-3.97808980941772
198309,1456.56132346764,266,static.prop.coconutpalm,132.018164122737,21.3664226531982,125.345947265625,-3.9692394733429
198310,1456.57447246835,266,static.prop.coconutpalm,121.583724968588,21.366455078125,125.345550537109,-3.96014475822449
198311,1456.58757656813,266,static.prop.coconutpalm,118.520291184916,21.3664817810059,125.345199584961,-3.95169162750244
198312,1456.60081316531,266,static.prop.coconutpalm,119.237650988166,21.366512298584,125.344863891602,-3.94336032867432
198313,1456.61521946639,266,static.prop.coconutpalm,126.807391943877,21.3665447235107,125.344505310059,-3.93496823310852
198314,1456.62777656689,266,static.prop.coconutpalm,116.330428202728,21.3665771484375,125.344139099121,-3.92578172683716
198315,1456.64261526614,266,static.prop.coconutpalm,126.43060282725,21.3666114807129,125.343803405762,-3.91763353347778
198316,1456.65779296681,266,static.prop.coconutpalm,135.949129820023,21.3666458129883,125.343421936035,-3.90860080718994
198317,1456.66959606484,266,static.prop.coconutpalm,114.836006213321,21.3666858673096,125.34302520752,-3.89889621734619
198318,1456.68217546493,266,static.prop.coconutpalm,111.920385390036,21.3667163848877,125.342712402344,-3.89154100418091
198319,1456.69423806667,266,static.prop.coconutpalm,109.922875506093,21.3667469024658,125.342376708984,-3.88342332839966
198320,1456.70837206766,266,static.prop.coconutpalm,120.28879438062,21.3667774200439,125.342063903809,-3.87570357322693
198321,1456.72216706723,266,static.prop.coconutpalm,124.486977768985,21.3668117523193,125.341705322266,-3.86706686019897
198322,1456.73654476553,266,static.prop.coconutpalm,127.995614122038,21.3668518066406,125.341331481934,-3.8583390712738
198323,1456.75280026719,266,static.prop.coconutpalm,136.3453489503,21.3668918609619,125.340965270996,-3.84927487373352
198324,1456.77042696625,266,static.prop.coconutpalm,175.66548041781,21.3669338226318,125.340553283691,-3.83957099914551
198325,1456.78623446822,266,static.prop.coconutpalm,129.53871416033,21.3669910430908,125.340026855469,-3.82702732086182
198326,1456.80040866509,266,static.prop.coconutpalm,126.826730343974,21.3670330047607,125.339622497559,-3.81768918037415
198327,1456.81554556638,266,static.prop.coconutpalm,126.454369262593,21.367073059082,125.339256286621,-3.80850291252136
198328,1456.83050526679,266,static.prop.coconutpalm,132.33029606523,21.3671073913574,125.338905334473,-3.79986715316772
198329,1456.84385366738,266,static.prop.coconutpalm,121.158891491292,21.3671360015869,125.338584899902,-3.79217672348022
198330,1456.85960176587,266,static.prop.coconutpalm,135.384369859962,21.3671627044678,125.33829498291,-3.78543138504028
198331,1456.8756906651,266,static.prop.coconutpalm,144.134843484863,21.3672046661377,125.337905883789,-3.77554488182068
198332,1456.88895676658,266,static.prop.coconutpalm,122.523556277978,21.3672523498535,125.337425231934,-3.76388692855835
198333,1456.90368206799,266,static.prop.coconutpalm,128.29029339284,21.3672904968262,125.337028503418,-3.75406002998352
198334,1456.91646126658,266,static.prop.coconutpalm,117.203686024897,21.367338180542,125.336570739746,-3.74304294586182
198335,1456.9308857657,266,static.prop.coconutpalm,125.820195760031,21.3673782348633,125.336166381836,-3.73336887359619
198336,1456.94639606774,266,static.prop.coconutpalm,135.350563967028,21.3674240112305,125.335731506348,-3.72229099273682
198337,1456.96481296793,266,static.prop.coconutpalm,172.759181427248,21.3674774169922,125.335227966309,-3.71048045158386
198338,1456.97974786535,266,static.prop.coconutpalm,115.206115059399,21.367546081543,125.334678649902,-3.69751024246216
198339,1456.99119806662,266,static.prop.coconutpalm,114.713249884684,21.3675842285156,125.334266662598,-3.68774485588074
198340,1457.00292206556,266,static.prop.coconutpalm,104.803901442435,21.3676109313965,125.333999633789,-3.68118405342102
198341,1457.01660046726,266,static.prop.coconutpalm,117.824353968152,21.367639541626,125.333724975586,-3.67422580718994
198342,1457.02912306786,266,static.prop.coconutpalm,114.770219074303,21.3676719665527,125.333389282227,-3.66583371162415
198343,1457.04651456699,266,static.prop.coconutpalm,147.352327715263,21.3677101135254,125.333053588867,-3.65786790847778
198344,1457.06190396845,266,static.prop.coconutpalm,139.877637182242,21.3677711486816,125.332534790039,-3.64520382881165
198345,1457.07914846763,266,static.prop.coconutpalm,134.189131524158,21.3678226470947,125.332046508789,-3.63369846343994
198346,1457.09800936654,266,static.prop.coconutpalm,172.324804733906,21.3678855895996,125.331504821777,-3.62045383453369
198347,1457.12047096714,266,static.prop.coconutpalm,131.69806173085,21.3679466247559,125.331001281738,-3.60922336578369
198348,1457.1359289661,266,static.prop.coconutpalm,126.183731267795,21.3680019378662,125.330474853516,-3.5965895652771
198349,1457.15341706574,266,static.prop.coconutpalm,140.543097178677,21.3680515289307,125.330024719238,-3.58538937568665
198350,1457.169094868,266,static.prop.coconutpalm,128.265435236635,21.3681049346924,125.32950592041,-3.57257127761841
198351,1457.19042886794,266,static.prop.coconutpalm,154.387617935012,21.3681488037109,125.329040527344,-3.56152415275574
198352,1457.21035686508,266,static.prop.coconutpalm,163.975161501636,21.3682079315186,125.328491210938,-3.54815769195557
198353,1457.2338652648,266,static.prop.coconutpalm,124.355021805859,21.3682804107666,125.327865600586,-3.53335690498352
198354,1457.25276026502,266,static.prop.coconutpalm,167.850700173712,21.3683586120605,125.327087402344,-3.51428294181824
198355,1457.27296696603,266,static.prop.coconutpalm,129.86164137662,21.36842918396,125.326484680176,-3.49951219558716
198356,1457.29265086725,266,static.prop.coconutpalm,148.274736902521,21.3685054779053,125.325752258301,-3.48169016838074
198357,1457.31606626511,266,static.prop.coconutpalm,138.011167125891,21.3685779571533,125.325210571289,-3.46914720535278
198358,1457.338138666,266,static.prop.coconutpalm,130.187714003285,21.3686275482178,125.324752807617,-3.45825266838074
198359,1457.36180136725,266,static.prop.coconutpalm,162.183006391921,21.3686828613281,125.324203491211,-3.44479393959045
198360,1457.38286426663,266,static.prop.coconutpalm,169.868258440839,21.3687515258789,125.323638916016,-3.43121385574341
198361,1457.4035394676,266,static.prop.coconutpalm,147.311803395563,21.3688125610352,125.323188781738,-3.42028880119324
198362,1457.42833446711,266,static.prop.coconutpalm,140.317587124151,21.3688812255859,125.322662353516,-3.40707445144653
198363,1457.44925836474,266,static.prop.coconutpalm,116.122752522545,21.3689765930176,125.321899414062,-3.38848900794983
198364,1457.47284816578,266,static.prop.coconutpalm,126.018488543496,21.3690490722656,125.321220397949,-3.37179589271545
198365,1457.49234016612,266,static.prop.coconutpalm,155.366064910357,21.369140625,125.320426940918,-3.35257029533386
198366,1457.51541196555,266,static.prop.coconutpalm,126.054447381278,21.3692150115967,125.319801330566,-3.33776950836182
198367,1457.5358055681,266,static.prop.coconutpalm,173.555727031709,21.3692836761475,125.319107055664,-3.32132053375244
198368,1457.55662276596,266,static.prop.coconutpalm,86.1786181854274,21.3693408966064,125.318588256836,-3.30874705314636
198369,1457.57865696773,266,static.prop.coconutpalm,131.830399449311,21.3693866729736,125.318130493164,-3.29730272293091
198370,1457.60030046478,266,static.prop.coconutpalm,131.722400755292,21.3694534301758,125.317558288574,-3.28341722488403
198371,1457.62633466721,266,static.prop.coconutpalm,139.533424773454,21.3695163726807,125.31697845459,-3.26953196525574
198372,1457.6634955667,266,static.prop.coconutpalm,163.8954718171,21.3695983886719,125.31632232666,-3.25412058830261
198373,1457.68705766648,266,static.prop.coconutpalm,149.296762047072,21.3697242736816,125.315330505371,-3.23065209388733
198374,1457.70915586501,266,static.prop.coconutpalm,135.580135620147,21.3697967529297,125.314697265625,-3.21521067619324
198375,1457.73298386484,266,static.prop.coconutpalm,140.295034607904,21.3698596954346,125.314109802246,-3.20062303543091
198376,1457.7519649677,266,static.prop.coconutpalm,203.746358858631,21.3699378967285,125.3134765625,-3.18499803543091
198377,1457.77040516585,266,static.prop.coconutpalm,163.666755253082,21.3700294494629,125.312789916992,-3.16845750808716
198378,1457.7892408669,266,static.prop.coconutpalm,172.944411453175,21.3700981140137,125.312217712402,-3.15490794181824
198379,1457.80617016554,266,static.prop.coconutpalm,146.474565475171,21.3701782226562,125.311592102051,-3.13998484611511
198380,1457.82716856524,266,static.prop.coconutpalm,121.122879196173,21.3702392578125,125.31103515625,-3.12655711174011
198381,1457.84503436834,266,static.prop.coconutpalm,142.636909560621,21.3703098297119,125.310394287109,-3.11087107658386
198382,1457.86333536729,266,static.prop.coconutpalm,155.465864077194,21.3703708648682,125.309921264648,-3.09924411773682
198383,1457.88327686489,266,static.prop.coconutpalm,171.428459962607,21.370433807373,125.309410095215,-3.08718943595886
198384,1457.90208166838,266,static.prop.coconutpalm,160.549436643733,21.3705081939697,125.308837890625,-3.07376170158386
198385,1457.92076216638,266,static.prop.coconutpalm,159.653253639204,21.3705654144287,125.308326721191,-3.06140160560608
198386,1457.94085836783,266,static.prop.coconutpalm,122.299763981806,21.3706359863281,125.307830810547,-3.04855346679688
198387,1457.96092626825,266,static.prop.coconutpalm,186.034756401144,21.3706855773926,125.307281494141,-3.0343930721283
198388,1457.97965756804,266,static.prop.coconutpalm,144.395572362825,21.3707542419434,125.306716918945,-3.01986718177795
198389,1457.99841986597,266,static.prop.coconutpalm,159.794663709577,21.3708267211914,125.306137084961,-3.00579905509949
198390,1458.01602036506,266,static.prop.coconutpalm,190.826703421754,21.3709011077881,125.305511474609,-2.99108958244324
198391,1458.0338944681,266,static.prop.coconutpalm,150.449297106948,21.3709716796875,125.304954528809,-2.97784471511841
198392,1458.04980636761,266,static.prop.coconutpalm,159.763237560777,21.3710403442383,125.304382324219,-2.96423363685608
198393,1458.06648036838,266,static.prop.coconutpalm,142.57929619986,21.3710956573486,125.303901672363,-2.95254564285278
198394,1458.08438676596,266,static.prop.coconutpalm,153.867483055594,21.3711585998535,125.303382873535,-2.93994212150574
198395,1458.10220856592,266,static.prop.coconutpalm,171.304649929035,21.3712272644043,125.302803039551,-2.92569041252136
198396,1458.12037666515,266,static.prop.coconutpalm,155.392437669742,21.371301651001,125.302223205566,-2.91183567047119
198397,1458.13666096702,266,static.prop.coconutpalm,143.650105466998,21.371374130249,125.301628112793,-2.89733910560608
198398,1458.1552596651,266,static.prop.coconutpalm,156.356605570516,21.3714294433594,125.30110168457,-2.88479661941528
198399,1458.17189356685,266,static.prop.coconutpalm,146.640657584103,21.3715076446533,125.300498962402,-2.86996483802795
198400,1458.18857846782,266,static.prop.coconutpalm,146.374916543513,21.3715686798096,125.299949645996,-2.85684204101562
198401,1458.20345546678,266,static.prop.coconutpalm,165.763618729722,21.3716354370117,125.299423217773,-2.84371972084045
198402,1458.22025146708,266,static.prop.coconutpalm,145.173320126557,21.3716869354248,125.298980712891,-2.8332827091217
198403,1458.23710766807,266,static.prop.coconutpalm,146.411455740836,21.3717517852783,125.298461914062,-2.82037377357483
198404,1458.25263176486,266,static.prop.coconutpalm,149.873049161649,21.3718185424805,125.297927856445,-2.80752611160278
198405,1458.2687571682,266,static.prop.coconutpalm,142.607807155064,21.3718776702881,125.29744720459,-2.79580760002136
198406,1458.29150236771,266,static.prop.coconutpalm,157.306746949289,21.3719444274902,125.296928405762,-2.78326463699341
198407,1458.30660356581,266,static.prop.coconutpalm,135.588021914891,21.3720283508301,125.296249389648,-2.76644992828369
198408,1458.32424176484,266,static.prop.coconutpalm,150.894742646299,21.3720874786377,125.295776367188,-2.75503540039062
198409,1458.33977236599,266,static.prop.coconutpalm,133.6281683626,21.3721599578857,125.295204162598,-2.74111938476562
198410,1458.3555033654,266,static.prop.coconutpalm,132.914890776936,21.3722305297852,125.294647216797,-2.72784423828125
198411,1458.36974096671,266,static.prop.coconutpalm,169.4416237312,21.3722953796387,125.294120788574,-2.7149658203125
198412,1458.39333226532,266,static.prop.coconutpalm,133.702284642904,21.3723487854004,125.293716430664,-2.70535326004028
198413,1458.40988246724,266,static.prop.coconutpalm,143.455443401666,21.372444152832,125.293014526367,-2.68841576576233
198414,1458.42331656814,266,static.prop.coconutpalm,117.644426876192,21.3725109100342,125.292495727539,-2.67584228515625
198415,1458.43827376515,266,static.prop.coconutpalm,130.280145625864,21.3725605010986,125.292098999023,-2.66580200195312
198416,1458.45191616565,266,static.prop.coconutpalm,121.553205793695,21.3726139068604,125.291679382324,-2.65582275390625
198417,1458.46692386642,266,static.prop.coconutpalm,127.594895807824,21.3726634979248,125.291328430176,-2.64733934402466
198418,1458.48126946762,266,static.prop.coconutpalm,145.800759593077,21.3727111816406,125.29093170166,-2.63787841796875
198419,1458.49511186779,266,static.prop.coconutpalm,105.734188340366,21.3727779388428,125.290466308594,-2.62637376785278
198420,1458.50908286497,266,static.prop.coconutpalm,92.8046525787696,21.3728294372559,125.290054321289,-2.61627221107483
198421,1458.52398876473,266,static.prop.coconutpalm,129.780746001521,21.3728809356689,125.289619445801,-2.60498070716858
198422,1458.5381205678,266,static.prop.coconutpalm,169.276357866043,21.3729381561279,125.289108276367,-2.5927734375
198423,1458.55358096585,266,static.prop.coconutpalm,133.398691793662,21.3729972839355,125.288681030273,-2.58285570144653
198424,1458.56580566615,266,static.prop.coconutpalm,116.756725723493,21.3730564117432,125.288223266602,-2.57196044921875
198425,1458.58191326633,266,static.prop.coconutpalm,134.201348484478,21.3731021881104,125.28784942627,-2.56280517578125
198426,1458.5963460654,266,static.prop.coconutpalm,131.269466677997,21.3731708526611,125.287300109863,-2.54974389076233
198427,1458.61037856713,266,static.prop.coconutpalm,112.760261876181,21.3732242584229,125.286933898926,-2.54046654701233
198428,1458.62310876697,266,static.prop.coconutpalm,191.160608227027,21.3732719421387,125.286529541016,-2.53076243400574
198429,1458.63678566739,266,static.prop.coconutpalm,133.639676532251,21.3733253479004,125.2861328125,-2.52105736732483
198430,1458.65020556748,266,static.prop.coconutpalm,128.956965557194,21.3733768463135,125.285751342773,-2.5119321346283
198431,1458.66524896771,266,static.prop.coconutpalm,129.695625232527,21.373420715332,125.285423278809,-2.50393772125244
198432,1458.68830696493,266,static.prop.coconutpalm,131.518189672161,21.3734817504883,125.28498840332,-2.49334716796875
198433,1458.70734366775,266,static.prop.coconutpalm,158.388972807233,21.3735733032227,125.284286499023,-2.4763491153717
198434,1458.72498136759,266,static.prop.coconutpalm,147.10650952881,21.3736591339111,125.283668518066,-2.46167016029358
198435,1458.74393996596,266,static.prop.coconutpalm,137.951653505934,21.3737297058105,125.283103942871,-2.44857811927795
198436,1458.76222286746,266,static.prop.coconutpalm,155.097025692444,21.3738059997559,125.282493591309,-2.43420386314392
198437,1458.78459116817,266,static.prop.coconutpalm,141.561311583046,21.3738784790039,125.281890869141,-2.41952538490295
198438,1458.80656846613,266,static.prop.coconutpalm,153.170674043292,21.3739585876465,125.281188964844,-2.40231347084045
198439,1458.82740656659,266,static.prop.coconutpalm,159.266951542472,21.3740367889404,125.280532836914,-2.38592553138733
198440,1458.84781586751,266,static.prop.coconutpalm,117.563839160912,21.3741188049316,125.279945373535,-2.37152099609375
198441,1458.8665817678,266,static.prop.coconutpalm,152.706378907722,21.3741970062256,125.279373168945,-2.35726881027222
198442,1458.88698146492,266,static.prop.coconutpalm,119.968527745488,21.3742866516113,125.278770446777,-2.34317064285278
198443,1458.90647846833,266,static.prop.coconutpalm,160.07804858089,21.3743629455566,125.278190612793,-2.3289487361908
